geo,date,bell's palsy,black legged tick,black tick,bullseye rash,ca water,carpinteria,cataratas del niagara,cave of the winds colorado springs,cheap bmx,cheap bmx bikes,deer tick,facial paralysis,fever,half moon bay ca,hotels ca,hotels nc,how to make string bracelets,joint pain,knee pain,lake almanor ca,loans for,lyme,lyme disease,make string bracelets,moon bay ca,nb canada,ohsweken,pigeon forge hotels,produce stand,rash,recipes on the grill,ri things to do,sandstone amphitheater,seattle airport car rental,string bracelets,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,world rv
US-OK,2010-10-01,12,NA,NA,0,NA,37,0,NA,NA,NA,21,NA,50,NA,21,23,NA,35,34,NA,34,19,16,NA,NA,NA,NA,0,NA,31,NA,NA,NA,NA,0,NA,NA,0,NA,14,56,16
US-OK,2010-11-01,12,NA,NA,0,NA,19,0,NA,NA,NA,0,NA,37,NA,14,34,NA,29,40,NA,24,9,7,NA,NA,NA,NA,0,NA,36,NA,NA,NA,NA,0,NA,NA,15,NA,6,50,0
US-OK,2010-12-01,12,NA,NA,58,NA,0,0,NA,NA,NA,16,NA,36,NA,14,17,NA,45,46,NA,30,8,9,NA,NA,NA,NA,0,NA,32,NA,NA,NA,NA,25,NA,NA,16,NA,13,42,5
US-OK,2011-01-01,10,NA,NA,0,NA,0,0,NA,NA,NA,9,NA,48,NA,12,10,NA,35,52,NA,28,4,12,NA,NA,NA,NA,0,NA,34,NA,NA,NA,NA,0,NA,NA,18,NA,10,38,5
US-OK,2011-02-01,7,NA,NA,0,NA,11,0,NA,NA,NA,10,NA,53,NA,17,39,NA,16,40,NA,34,11,11,NA,NA,NA,NA,0,NA,42,NA,NA,NA,NA,15,NA,NA,13,NA,9,42,6
US-OK,2011-03-01,10,NA,NA,0,NA,11,0,NA,NA,NA,9,NA,39,NA,24,16,NA,36,52,NA,38,11,21,NA,NA,NA,NA,12,NA,34,NA,NA,NA,NA,28,NA,NA,0,NA,14,54,6
US-OK,2011-04-01,23,NA,NA,0,NA,11,0,NA,NA,NA,12,NA,48,NA,16,20,NA,19,54,NA,42,16,17,NA,NA,NA,NA,0,NA,39,NA,NA,NA,NA,0,NA,NA,9,NA,22,49,11
US-OK,2011-05-01,16,NA,NA,0,NA,11,0,NA,NA,NA,18,NA,38,NA,12,0,NA,47,59,NA,38,26,30,NA,NA,NA,NA,0,NA,43,NA,NA,NA,NA,14,NA,NA,12,NA,37,51,9
US-OK,2011-06-01,32,NA,NA,35,NA,12,0,NA,NA,NA,19,NA,47,NA,26,16,NA,39,64,NA,36,35,36,NA,NA,NA,NA,0,NA,57,NA,NA,NA,NA,0,NA,NA,19,NA,35,48,5
US-OK,2011-07-01,18,NA,NA,34,NA,0,0,NA,NA,NA,9,NA,40,NA,21,10,NA,44,47,NA,38,23,24,NA,NA,NA,NA,13,NA,54,NA,NA,NA,NA,22,NA,NA,9,NA,29,56,6
US-OK,2011-08-01,13,NA,NA,0,NA,9,0,NA,NA,NA,7,NA,34,NA,29,29,NA,42,34,NA,39,15,20,NA,NA,NA,NA,0,NA,43,NA,NA,NA,NA,11,NA,NA,10,NA,15,43,4
US-OK,2011-09-01,25,NA,NA,0,NA,12,0,NA,NA,NA,15,NA,34,NA,22,17,NA,33,53,NA,44,15,18,NA,NA,NA,NA,10,NA,40,NA,NA,NA,NA,11,NA,NA,15,NA,15,54,5
US-OK,2011-10-01,25,NA,NA,25,NA,8,0,NA,NA,NA,11,NA,34,NA,25,18,NA,31,63,NA,39,15,14,NA,NA,NA,NA,10,NA,40,NA,NA,NA,NA,11,NA,NA,9,NA,18,59,7
US-OK,2011-11-01,19,NA,NA,25,NA,12,0,NA,NA,NA,11,NA,40,NA,9,15,NA,35,37,NA,31,13,11,NA,NA,NA,NA,10,NA,32,NA,NA,NA,NA,11,NA,NA,10,NA,14,43,5
US-OK,2011-12-01,16,NA,NA,0,NA,9,0,NA,NA,NA,8,NA,38,NA,16,9,NA,29,38,NA,29,9,6,NA,NA,NA,NA,0,NA,41,NA,NA,NA,NA,12,NA,NA,12,NA,6,47,11
US-OK,2012-01-01,13,NA,NA,0,NA,9,0,NA,NA,NA,11,NA,45,NA,28,12,NA,40,54,NA,39,17,18,NA,NA,NA,NA,0,NA,37,NA,NA,NA,NA,0,NA,NA,7,NA,15,50,2
US-OK,2012-02-01,8,NA,NA,0,NA,0,0,NA,NA,NA,7,NA,50,NA,20,11,NA,47,50,NA,32,11,16,NA,NA,NA,NA,10,NA,45,NA,NA,NA,NA,11,NA,NA,15,NA,11,55,2
US-OK,2012-03-01,17,NA,NA,0,NA,9,0,NA,NA,NA,22,NA,49,NA,16,8,NA,34,56,NA,36,9,19,NA,NA,NA,NA,0,NA,50,NA,NA,NA,NA,11,NA,NA,7,NA,20,45,6
US-OK,2012-04-01,32,NA,NA,0,NA,0,0,NA,NA,NA,15,NA,44,NA,21,11,NA,25,62,NA,37,36,29,NA,NA,NA,NA,0,NA,48,NA,NA,NA,NA,12,NA,NA,15,NA,33,56,6
US-OK,2012-05-01,6,NA,NA,0,NA,14,0,NA,NA,NA,18,NA,46,NA,26,11,NA,41,46,NA,39,39,40,NA,NA,NA,NA,0,NA,47,NA,NA,NA,NA,0,NA,NA,8,NA,49,46,10
US-OK,2012-06-01,29,NA,NA,0,NA,10,0,NA,NA,NA,28,NA,49,NA,16,22,NA,52,48,NA,42,29,38,NA,NA,NA,NA,22,NA,56,NA,NA,NA,NA,25,NA,NA,8,NA,37,62,9
US-OK,2012-07-01,17,NA,NA,28,NA,9,0,NA,NA,NA,18,NA,44,NA,22,31,NA,48,68,NA,45,32,31,NA,NA,NA,NA,0,NA,61,NA,NA,NA,NA,23,NA,NA,15,NA,19,69,6
US-OK,2012-08-01,18,NA,NA,0,NA,8,0,NA,NA,NA,10,NA,36,NA,20,26,NA,35,62,NA,44,14,20,NA,NA,NA,NA,0,NA,51,NA,NA,NA,NA,11,NA,NA,14,NA,18,57,7
US-OK,2012-09-01,11,NA,NA,26,NA,8,0,NA,NA,NA,7,NA,41,NA,11,13,NA,44,69,NA,36,18,20,NA,NA,NA,NA,0,NA,48,NA,NA,NA,NA,11,NA,NA,0,NA,13,54,5
US-OK,2012-10-01,12,NA,NA,0,NA,0,0,NA,NA,NA,7,NA,53,NA,16,11,NA,35,54,NA,30,14,23,NA,NA,NA,NA,0,NA,42,NA,NA,NA,NA,0,NA,NA,13,NA,13,57,7
US-OK,2012-11-01,5,NA,NA,0,NA,0,0,NA,NA,NA,7,NA,44,NA,9,19,NA,54,69,NA,31,16,11,NA,NA,NA,NA,9,NA,37,NA,NA,NA,NA,21,NA,NA,17,NA,10,44,11
US-OK,2012-12-01,5,NA,NA,0,NA,7,0,NA,NA,NA,0,NA,56,NA,4,7,NA,45,62,NA,29,16,16,NA,NA,NA,NA,0,NA,41,NA,NA,NA,NA,19,NA,NA,9,NA,6,53,4
US-OK,2013-01-01,13,NA,NA,0,NA,0,0,NA,NA,NA,6,NA,61,NA,18,28,NA,34,59,NA,34,10,13,NA,NA,NA,NA,0,NA,43,NA,NA,NA,NA,10,NA,NA,13,NA,9,40,5
US-OK,2013-02-01,22,NA,NA,0,NA,0,0,NA,NA,NA,7,NA,50,NA,15,15,NA,37,66,NA,31,9,10,NA,NA,NA,NA,0,NA,40,NA,NA,NA,NA,0,NA,NA,7,NA,7,45,2
US-OK,2013-03-01,12,NA,NA,0,NA,0,0,NA,NA,NA,6,NA,47,NA,11,7,NA,36,51,NA,29,22,22,NA,NA,NA,NA,25,NA,49,NA,NA,NA,NA,0,NA,NA,6,NA,12,58,6
US-OK,2013-04-01,9,NA,NA,0,NA,9,0,NA,NA,NA,21,NA,48,NA,13,6,NA,49,69,NA,32,18,13,NA,NA,NA,NA,0,NA,51,NA,NA,NA,NA,8,NA,NA,7,NA,25,60,6
US-OK,2013-05-01,13,NA,NA,20,NA,0,0,NA,NA,NA,16,NA,44,NA,15,16,NA,33,40,NA,30,25,31,NA,NA,NA,NA,8,NA,58,NA,NA,NA,NA,9,NA,NA,14,NA,42,66,9
US-OK,2013-06-01,9,NA,NA,18,NA,0,0,NA,NA,NA,11,NA,51,NA,8,11,NA,49,55,NA,41,33,47,NA,NA,NA,NA,14,NA,72,NA,NA,NA,NA,15,NA,NA,10,NA,43,77,13
US-OK,2013-07-01,7,NA,NA,0,NA,0,0,NA,NA,NA,11,NA,41,NA,8,8,NA,52,56,NA,38,23,28,NA,NA,NA,NA,6,NA,68,NA,NA,NA,NA,0,NA,NA,9,NA,25,70,15
US-OK,2013-08-01,7,NA,NA,0,NA,6,0,NA,NA,NA,11,NA,46,NA,13,6,NA,43,64,NA,38,24,29,NA,NA,NA,NA,5,NA,64,NA,NA,NA,NA,11,NA,NA,9,NA,22,68,9
US-OK,2013-09-01,6,NA,NA,0,NA,4,0,NA,NA,NA,11,NA,52,NA,7,20,NA,36,53,NA,31,20,24,NA,NA,NA,NA,0,NA,63,NA,NA,NA,NA,0,NA,NA,9,NA,16,74,10
US-OK,2013-10-01,12,NA,NA,0,NA,8,20,NA,NA,NA,4,NA,53,NA,9,9,NA,40,48,NA,28,13,17,NA,NA,NA,NA,5,NA,54,NA,NA,NA,NA,11,NA,NA,11,NA,14,67,7
US-OK,2013-11-01,6,NA,NA,0,NA,4,0,NA,NA,NA,7,NA,49,NA,4,10,NA,44,53,NA,26,19,15,NA,NA,NA,NA,0,NA,51,NA,NA,NA,NA,6,NA,NA,6,NA,11,62,6
US-OK,2013-12-01,6,NA,NA,0,NA,5,0,NA,NA,NA,6,NA,52,NA,10,11,NA,39,50,NA,26,16,14,NA,NA,NA,NA,5,NA,48,NA,NA,NA,NA,12,NA,NA,9,NA,8,54,6
US-OK,2014-01-01,12,NA,NA,0,NA,5,45,NA,NA,NA,8,NA,61,NA,17,17,NA,35,55,NA,29,9,14,NA,NA,NA,NA,0,NA,54,NA,NA,NA,NA,6,NA,NA,10,NA,10,64,7
US-OK,2014-02-01,8,NA,NA,0,NA,9,0,NA,NA,NA,8,NA,61,NA,10,9,NA,43,55,NA,32,14,13,NA,NA,NA,NA,0,NA,47,NA,NA,NA,NA,0,NA,NA,8,NA,10,60,7
US-OK,2014-03-01,7,NA,NA,0,NA,5,0,NA,NA,NA,8,NA,52,NA,15,13,NA,50,63,NA,30,11,14,NA,NA,NA,NA,5,NA,50,NA,NA,NA,NA,0,NA,NA,8,NA,13,73,5
US-OK,2014-04-01,6,NA,NA,0,NA,5,0,NA,NA,NA,16,NA,56,NA,13,10,NA,53,67,NA,27,27,29,NA,NA,NA,NA,6,NA,59,NA,NA,NA,NA,0,NA,NA,7,NA,27,69,5
US-OK,2014-05-01,7,NA,NA,36,NA,15,0,NA,NA,NA,18,NA,53,NA,15,14,NA,54,56,NA,28,36,39,NA,NA,NA,NA,0,NA,63,NA,NA,NA,NA,30,NA,NA,11,NA,47,63,8
US-OK,2014-06-01,4,NA,NA,0,NA,0,33,NA,NA,NA,16,NA,48,NA,25,26,NA,61,82,NA,39,46,43,NA,NA,NA,NA,8,NA,82,NA,NA,NA,NA,9,NA,NA,15,NA,54,60,15
US-OK,2014-07-01,6,NA,NA,0,NA,0,0,NA,NA,NA,17,NA,48,NA,27,26,NA,52,56,NA,38,36,34,NA,NA,NA,NA,11,NA,79,NA,NA,NA,NA,0,NA,NA,14,NA,37,72,16
US-OK,2014-08-01,4,NA,NA,0,NA,0,32,NA,NA,NA,28,NA,49,NA,17,23,NA,52,54,NA,35,25,29,NA,NA,NA,NA,8,NA,64,NA,NA,NA,NA,9,NA,NA,8,NA,28,53,11
US-OK,2014-09-01,4,NA,NA,0,NA,4,0,NA,NA,NA,11,NA,51,NA,8,17,NA,45,66,NA,22,14,19,NA,NA,NA,NA,5,NA,59,NA,NA,NA,NA,0,NA,NA,11,NA,17,67,8
US-OK,2014-10-01,6,NA,NA,10,NA,5,16,NA,NA,NA,6,NA,57,NA,4,20,NA,34,58,NA,23,20,19,NA,NA,NA,NA,4,NA,59,NA,NA,NA,NA,4,NA,NA,14,NA,14,68,10
US-OK,2014-11-01,4,NA,NA,0,NA,4,20,NA,NA,NA,7,NA,49,NA,8,26,NA,43,54,NA,22,14,15,NA,NA,NA,NA,10,NA,49,NA,NA,NA,NA,5,NA,NA,11,NA,12,61,8
US-OK,2014-12-01,8,NA,NA,0,NA,0,20,NA,NA,NA,7,NA,60,NA,8,27,NA,38,51,NA,25,13,14,NA,NA,NA,NA,5,NA,48,NA,NA,NA,NA,5,NA,NA,5,NA,14,62,6
US-OK,2015-01-01,5,NA,NA,11,NA,7,26,NA,NA,NA,3,NA,62,NA,12,19,NA,39,67,NA,29,21,19,NA,NA,NA,NA,8,NA,50,NA,NA,NA,NA,10,NA,NA,9,NA,11,66,11
US-OK,2015-02-01,6,NA,NA,0,NA,0,19,NA,NA,NA,7,NA,63,NA,13,31,NA,32,70,NA,24,20,15,NA,NA,NA,NA,5,NA,50,NA,NA,NA,NA,10,NA,NA,10,NA,9,75,10
US-OK,2015-03-01,7,NA,NA,12,NA,4,28,NA,NA,NA,5,NA,61,NA,12,38,NA,38,56,NA,22,21,17,NA,NA,NA,NA,0,NA,59,NA,NA,NA,NA,0,NA,NA,5,NA,17,72,14
US-OK,2015-04-01,6,NA,NA,0,NA,6,18,NA,NA,NA,8,NA,55,NA,16,40,NA,44,73,NA,27,45,48,NA,NA,NA,NA,4,NA,61,NA,NA,NA,NA,0,NA,NA,9,NA,33,70,11
US-OK,2015-05-01,6,NA,NA,23,NA,8,18,NA,NA,NA,10,NA,53,NA,14,25,NA,41,54,NA,29,35,29,NA,NA,NA,NA,4,NA,65,NA,NA,NA,NA,5,NA,NA,8,NA,38,67,13
US-OK,2015-06-01,7,NA,NA,14,NA,4,0,NA,NA,NA,7,NA,48,NA,21,30,NA,42,65,NA,27,45,42,NA,NA,NA,NA,8,NA,79,NA,NA,NA,NA,12,NA,NA,11,NA,35,78,16
US-OK,2015-07-01,10,NA,NA,47,NA,8,0,NA,NA,NA,6,NA,49,NA,26,14,NA,55,52,NA,37,41,41,NA,NA,NA,NA,9,NA,78,NA,NA,NA,NA,0,NA,NA,9,NA,40,84,13
US-OK,2015-08-01,9,NA,NA,22,NA,0,0,NA,NA,NA,6,NA,56,NA,15,17,NA,51,72,NA,40,38,36,NA,NA,NA,NA,8,NA,69,NA,NA,NA,NA,9,NA,NA,15,NA,30,65,8
US-OK,2015-09-01,6,NA,NA,21,NA,7,33,NA,NA,NA,10,NA,51,NA,14,19,NA,53,55,NA,34,32,37,NA,NA,NA,NA,0,NA,62,NA,NA,NA,NA,0,NA,NA,11,NA,23,65,4
US-OK,2015-10-01,9,NA,NA,0,NA,0,0,NA,NA,NA,6,NA,50,NA,17,12,NA,36,52,NA,27,26,24,NA,NA,NA,NA,0,NA,51,NA,NA,NA,NA,0,NA,NA,14,NA,13,72,7
US-OK,2015-11-01,11,NA,NA,0,NA,7,0,NA,NA,NA,6,NA,51,NA,9,8,NA,42,49,NA,28,16,19,NA,NA,NA,NA,0,NA,47,NA,NA,NA,NA,0,NA,NA,9,NA,12,56,2
US-OK,2015-12-01,9,NA,NA,21,NA,0,0,NA,NA,NA,6,NA,64,NA,10,13,NA,40,57,NA,27,24,21,NA,NA,NA,NA,0,NA,53,NA,NA,NA,NA,9,NA,NA,9,NA,10,61,4
US-OK,2016-01-01,9,NA,NA,0,NA,0,0,NA,NA,NA,6,NA,54,NA,12,14,NA,55,59,NA,35,19,17,NA,NA,NA,NA,6,NA,48,NA,NA,NA,NA,0,NA,NA,6,NA,12,65,5
US-OK,2016-02-01,6,NA,NA,0,NA,5,0,NA,NA,NA,6,NA,60,NA,14,14,NA,45,70,NA,31,22,15,NA,NA,NA,NA,6,NA,60,NA,NA,NA,NA,0,NA,NA,6,NA,14,72,6
US-OK,2016-03-01,5,NA,NA,0,NA,6,23,NA,NA,NA,8,NA,50,NA,18,12,NA,40,73,NA,31,23,33,NA,NA,NA,NA,0,NA,55,NA,NA,NA,NA,0,NA,NA,4,NA,27,69,6
US-OK,2016-04-01,7,NA,NA,15,NA,10,0,NA,NA,NA,18,NA,55,NA,16,11,NA,43,65,NA,28,31,33,NA,NA,NA,NA,0,NA,67,NA,NA,NA,NA,6,NA,NA,7,NA,42,72,7
US-OK,2016-05-01,3,NA,NA,15,NA,0,0,NA,NA,NA,12,NA,53,NA,14,23,NA,41,69,NA,34,44,38,NA,NA,NA,NA,10,NA,72,NA,NA,NA,NA,0,NA,NA,17,NA,55,75,13
US-OK,2016-06-01,10,NA,NA,24,NA,0,0,NA,NA,NA,16,NA,56,NA,25,13,NA,51,73,NA,37,40,49,NA,NA,NA,NA,6,NA,86,NA,NA,NA,NA,0,NA,NA,12,NA,49,85,14
US-OK,2016-07-01,10,NA,NA,15,NA,5,24,NA,NA,NA,8,NA,51,NA,20,23,NA,42,74,NA,37,38,30,NA,NA,NA,NA,12,NA,86,NA,NA,NA,NA,0,NA,NA,11,NA,34,90,16
US-OK,2016-08-01,9,NA,NA,15,NA,8,0,NA,NA,NA,8,NA,43,NA,7,17,NA,53,70,NA,34,26,19,NA,NA,NA,NA,0,NA,67,NA,NA,NA,NA,0,NA,NA,10,NA,27,76,9
US-OK,2016-09-01,10,NA,NA,14,NA,5,0,NA,NA,NA,10,NA,48,NA,8,7,NA,49,65,NA,28,23,23,NA,NA,NA,NA,5,NA,59,NA,NA,NA,NA,6,NA,NA,16,NA,27,78,8
US-OK,2016-10-01,6,NA,NA,0,NA,9,0,NA,NA,NA,4,NA,48,NA,11,13,NA,41,60,NA,34,18,21,NA,NA,NA,NA,5,NA,64,NA,NA,NA,NA,0,NA,NA,10,NA,16,76,8
US-OK,2016-11-01,11,NA,NA,14,NA,0,0,NA,NA,NA,4,NA,45,NA,4,9,NA,40,55,NA,35,15,12,NA,NA,NA,NA,0,NA,55,NA,NA,NA,NA,0,NA,NA,8,NA,14,72,8
US-OK,2016-12-01,4,NA,NA,0,NA,9,22,NA,NA,NA,6,NA,50,NA,7,8,NA,43,53,NA,33,12,13,NA,NA,NA,NA,5,NA,53,NA,NA,NA,NA,0,NA,NA,4,NA,11,65,5
US-OK,2017-01-01,4,NA,NA,0,NA,4,21,NA,NA,NA,5,NA,66,NA,13,11,NA,45,49,NA,30,14,15,NA,NA,NA,NA,0,NA,58,NA,NA,NA,NA,6,NA,NA,14,NA,10,79,5
US-OK,2017-02-01,7,NA,NA,14,NA,7,0,NA,NA,NA,4,NA,81,NA,8,8,NA,39,61,NA,31,16,14,NA,NA,NA,NA,5,NA,54,NA,NA,NA,NA,6,NA,NA,10,NA,13,80,7
US-OK,2017-03-01,9,NA,NA,0,NA,8,0,NA,NA,NA,3,NA,61,NA,11,10,NA,39,69,NA,38,25,21,NA,NA,NA,NA,5,NA,56,NA,NA,NA,NA,8,NA,NA,10,NA,30,86,5
US-OK,2017-04-01,6,NA,NA,13,NA,4,0,NA,NA,NA,18,NA,62,NA,11,9,NA,48,67,NA,36,38,35,NA,NA,NA,NA,5,NA,64,NA,NA,NA,NA,6,NA,NA,12,NA,59,80,12
US-OK,2017-05-01,3,NA,NA,23,NA,9,0,NA,NA,NA,25,NA,52,NA,14,14,NA,37,65,NA,32,55,55,NA,NA,NA,NA,5,NA,73,NA,NA,NA,NA,0,NA,NA,13,NA,80,81,12
US-OK,2017-06-01,6,NA,NA,29,NA,5,0,NA,NA,NA,29,NA,56,NA,12,12,NA,43,76,NA,37,59,63,NA,NA,NA,NA,11,NA,100,NA,NA,NA,NA,0,NA,NA,8,NA,87,87,14
US-OK,2017-07-01,8,NA,NA,44,NA,0,0,NA,NA,NA,10,NA,51,NA,22,13,NA,54,61,NA,37,36,42,NA,NA,NA,NA,0,NA,85,NA,NA,NA,NA,6,NA,NA,7,NA,47,76,14
US-OK,2017-08-01,5,NA,NA,13,NA,10,42,NA,NA,NA,8,NA,47,NA,13,9,NA,41,72,NA,37,26,19,NA,NA,NA,NA,5,NA,74,NA,NA,NA,NA,6,NA,NA,12,NA,42,76,11
US-OK,2017-09-01,8,NA,NA,13,NA,4,0,NA,NA,NA,5,NA,56,NA,11,8,NA,37,60,NA,38,28,31,NA,NA,NA,NA,12,NA,64,NA,NA,NA,NA,6,NA,NA,10,NA,29,81,10
US-OK,2017-10-01,11,NA,NA,12,NA,7,0,NA,NA,NA,7,NA,50,NA,8,10,NA,40,73,NA,33,17,21,NA,NA,NA,NA,5,NA,63,NA,NA,NA,NA,0,NA,NA,9,NA,18,84,15
US-OK,2017-11-01,4,NA,NA,0,NA,8,0,NA,NA,NA,5,NA,55,NA,8,4,NA,45,70,NA,31,12,12,NA,NA,NA,NA,7,NA,58,NA,NA,NA,NA,0,NA,NA,10,NA,12,78,10
US-OK,2017-12-01,9,NA,NA,13,NA,12,20,NA,NA,NA,5,NA,67,NA,12,6,NA,45,56,NA,28,7,11,NA,NA,NA,NA,5,NA,62,NA,NA,NA,NA,0,NA,NA,3,NA,10,75,4
US-OK,2018-01-01,12,NA,NA,0,NA,8,0,NA,NA,NA,6,NA,100,NA,10,11,NA,45,62,NA,36,14,17,NA,NA,NA,NA,0,NA,65,NA,NA,NA,NA,0,NA,NA,8,NA,10,88,6
US-OK,2018-02-01,7,NA,NA,0,NA,6,0,NA,NA,NA,6,NA,90,NA,12,6,NA,45,75,NA,29,10,11,NA,NA,NA,NA,5,NA,63,NA,NA,NA,NA,11,NA,NA,6,NA,15,80,8
US-OK,2018-03-01,5,NA,NA,0,NA,4,0,NA,NA,NA,11,NA,59,NA,12,9,NA,45,78,NA,33,18,18,NA,NA,NA,NA,7,NA,61,NA,NA,NA,NA,0,NA,NA,12,NA,27,88,9
US-OK,2018-04-01,9,NA,NA,24,NA,8,0,NA,NA,NA,6,NA,50,NA,9,11,NA,54,63,NA,35,22,28,NA,NA,NA,NA,5,NA,66,NA,NA,NA,NA,5,NA,NA,13,NA,34,87,7
US-OK,2018-05-01,4,NA,NA,25,NA,0,20,NA,NA,NA,22,NA,61,NA,18,9,NA,51,70,NA,36,44,55,NA,NA,NA,NA,5,NA,87,NA,NA,NA,NA,5,NA,NA,10,NA,100,82,15
US-OK,2018-06-01,4,NA,NA,26,NA,4,0,NA,NA,NA,15,NA,59,NA,9,18,NA,53,83,NA,38,47,47,NA,NA,NA,NA,7,NA,97,NA,NA,NA,NA,5,NA,NA,9,NA,73,94,14
US-OK,2018-07-01,15,NA,NA,20,NA,12,39,NA,NA,NA,11,NA,58,NA,14,27,NA,54,71,NA,42,38,35,NA,NA,NA,NA,5,NA,92,NA,NA,NA,NA,13,NA,NA,15,NA,51,100,9
US-OK,2018-08-01,5,NA,NA,18,NA,8,0,NA,NA,NA,10,NA,49,NA,7,13,NA,55,77,NA,36,27,29,NA,NA,NA,NA,0,NA,78,NA,NA,NA,NA,8,NA,NA,8,NA,32,86,12
US-OK,2018-09-01,4,NA,NA,12,NA,0,0,NA,NA,NA,7,NA,53,NA,5,12,NA,49,65,NA,30,28,31,NA,NA,NA,NA,5,NA,77,NA,NA,NA,NA,10,NA,NA,12,NA,28,82,8
US-OK,2018-10-01,7,NA,NA,23,NA,0,0,NA,NA,NA,3,NA,57,NA,18,14,NA,46,57,NA,36,19,21,NA,NA,NA,NA,9,NA,60,NA,NA,NA,NA,0,NA,NA,8,NA,19,94,8
US-OK,2018-11-01,7,NA,NA,24,NA,8,0,NA,NA,NA,3,NA,59,NA,5,10,NA,46,70,NA,29,11,17,NA,NA,NA,NA,0,NA,61,NA,NA,NA,NA,5,NA,NA,5,NA,14,70,8
US-OK,2018-12-01,10,NA,NA,0,NA,0,0,NA,NA,NA,0,NA,61,NA,10,9,NA,43,74,NA,30,11,9,NA,NA,NA,NA,7,NA,56,NA,NA,NA,NA,0,NA,NA,6,NA,13,70,4
US-OK,2019-01-01,7,NA,NA,0,NA,8,18,NA,NA,NA,3,NA,62,NA,11,11,NA,43,70,NA,39,14,14,NA,NA,NA,NA,4,NA,58,NA,NA,NA,NA,5,NA,NA,6,NA,13,94,5
US-OK,2019-02-01,9,NA,NA,0,NA,6,0,NA,NA,NA,3,NA,81,NA,9,9,NA,39,83,NA,37,16,21,NA,NA,NA,NA,5,NA,63,NA,NA,NA,NA,5,NA,NA,8,NA,15,78,9
US-OK,2019-03-01,8,NA,NA,11,NA,4,0,NA,NA,NA,6,NA,60,NA,20,15,NA,52,79,NA,34,16,17,NA,NA,NA,NA,8,NA,70,NA,NA,NA,NA,9,NA,NA,9,NA,24,81,10
US-OK,2019-04-01,5,NA,NA,0,NA,7,0,NA,NA,NA,7,NA,53,NA,31,11,NA,43,66,NA,35,26,25,NA,NA,NA,NA,8,NA,72,NA,NA,NA,NA,9,NA,NA,6,NA,44,81,9
US-OK,2019-05-01,7,NA,NA,18,NA,4,0,NA,NA,NA,24,NA,56,NA,10,14,NA,45,78,NA,43,40,35,NA,NA,NA,NA,5,NA,84,NA,NA,NA,NA,8,NA,NA,10,NA,68,76,11
US-OK,2019-06-01,7,NA,NA,29,NA,4,0,NA,NA,NA,7,NA,58,NA,16,15,NA,37,75,NA,34,39,35,NA,NA,NA,NA,10,NA,97,NA,NA,NA,NA,13,NA,NA,13,NA,64,81,12
US-OK,2019-07-01,4,NA,NA,12,NA,4,19,NA,NA,NA,12,NA,54,NA,17,16,NA,62,80,NA,35,28,25,NA,NA,NA,NA,6,NA,92,NA,NA,NA,NA,5,NA,NA,10,NA,49,90,19
US-OK,2019-08-01,5,NA,NA,12,NA,8,0,NA,NA,NA,7,NA,51,NA,14,11,NA,47,69,NA,42,22,22,NA,NA,NA,NA,9,NA,78,NA,NA,NA,NA,22,NA,NA,6,NA,27,90,11
US-OK,2019-09-01,0,NA,NA,22,NA,0,0,NA,NA,NA,25,NA,47,NA,4,32,NA,52,60,NA,31,15,16,NA,NA,NA,NA,9,NA,74,NA,NA,NA,NA,10,NA,NA,14,NA,31,80,7
US-TX,2004-01-01,68,0,0,0,32,52,0,0,0,0,69,0,37,0,21,34,0,25,37,NA,29,17,21,0,0,0,0,0,0,24,0,0,0,100,0,0,100,75,0,20,27,57
US-TX,2004-02-01,25,0,0,0,0,100,0,0,0,0,0,0,36,0,12,67,0,27,24,NA,32,29,29,0,0,0,0,0,0,27,0,0,0,0,0,0,0,73,0,27,21,28
US-TX,2004-03-01,44,0,0,0,41,67,0,0,0,0,88,0,44,0,65,0,0,29,32,NA,35,16,14,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,13,24,55
US-TX,2004-04-01,24,0,0,0,0,48,100,0,0,0,96,92,34,0,24,97,0,42,23,NA,49,40,39,0,0,0,0,0,0,35,0,0,0,0,0,100,0,70,0,30,42,26
US-TX,2004-05-01,44,0,0,0,0,45,0,0,0,100,0,0,33,0,43,39,0,67,32,NA,31,44,47,0,0,0,0,0,0,36,0,0,0,0,0,0,0,64,0,56,38,57
US-TX,2004-06-01,37,0,0,0,36,0,0,97,0,0,59,0,29,100,29,50,0,48,26,NA,47,44,43,0,89,0,0,0,0,34,100,0,0,0,0,92,86,0,100,29,31,74
US-TX,2004-07-01,22,0,0,0,28,0,0,100,0,0,0,0,30,0,45,61,0,52,35,NA,53,58,46,0,91,0,0,0,0,40,0,0,0,89,87,96,0,100,0,44,25,67
US-TX,2004-08-01,34,0,0,0,25,42,0,0,0,0,55,79,33,0,54,28,0,40,30,NA,43,19,37,0,0,0,0,0,0,43,0,0,0,0,78,0,80,60,0,26,34,68
US-TX,2004-09-01,51,0,0,0,24,0,0,0,0,0,51,0,34,0,22,26,0,71,25,NA,37,40,29,0,0,78,0,0,100,38,0,0,0,0,0,0,0,0,0,21,22,21
US-TX,2004-10-01,100,0,0,0,50,40,84,0,94,0,54,0,41,0,20,41,100,40,34,NA,47,35,35,100,0,0,0,0,0,27,45,0,0,0,0,0,0,0,0,26,37,33
