geo,date,geo1,49 drive in,bay water park,beach chicago,beaches in michigan,beaches in ohio,bell's palsy,black legged tick,black tick,blueberry farm,blueberry patch,buffalo state park,bullseye rash,campground colorado,centennial beach,coney island cincinnati,cooling bandana,deer tick,dollywood splash country,dorm bedding,drive in ohio,easy summer recipes,facial paralysis,family aquatic center,fantasy lake,festival colorado,festivals milwaukee,fever,free concerts,fried squash,funplex omaha,grilled squash,harvesting basil,harvesting garlic,homemade ice cream recipes,hotels near worlds of fun,island water,island water park,joint pain,kings island discount,knee pain,lake beaches,little buffalo state park,luverne drive in,lyme,lyme disease,marketfest,melody 49 drive in,motel wisconsin dells,movies in the park,music in the park,music under the stars,outdoor water parks,pick blueberries,pikes peak cog railway,pool cooler,rash,river float trips,river water park,sherwood island state park,splash country,splashdown water park,sprinkler park,summer appetizers,summer dessert,summer desserts,summer sizzler,summer soup,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,valley beach,venture river,water west,watermelon drinks,watermelon recipe,waterworld concord,waterworld denver,wetlands water park,what do baby toads eat,wild water,wild water west,wolf river campground,worlds of fun discount
US-IA,2008-06-01,NA,NA,NA,14,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,31,NA,0,NA,0,NA,NA,NA,NA,NA,34,32,NA,100,NA,NA,NA,0,0,26,NA,35,NA,23,14,NA,0,49,39,NA,NA,NA,0,69,57,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,0,30,NA,NA,NA,NA,0,NA,29,22,62,NA,63,NA,0,NA,NA,NA,NA,31,37,NA,NA
US-IA,2008-07-01,NA,NA,NA,13,NA,NA,20,NA,NA,45,NA,NA,0,NA,NA,NA,NA,15,NA,40,NA,0,NA,NA,NA,NA,NA,35,31,NA,0,NA,NA,NA,34,56,30,NA,40,NA,29,13,NA,0,40,35,NA,NA,NA,56,40,0,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,47,0,NA,NA,NA,NA,28,NA,30,33,0,NA,61,NA,36,NA,NA,NA,NA,36,36,NA,NA
US-IA,2008-08-01,NA,NA,NA,13,NA,NA,39,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,24,30,NA,32,NA,NA,NA,0,28,28,NA,13,NA,34,13,NA,0,25,26,NA,NA,NA,55,26,0,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,46,0,NA,NA,NA,NA,0,NA,20,37,29,NA,39,NA,0,NA,NA,NA,NA,18,21,NA,NA
US-IA,2008-09-01,NA,NA,NA,23,NA,NA,50,NA,NA,0,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,0,NA,NA,NA,NA,NA,38,26,NA,27,NA,NA,NA,29,0,3,NA,23,NA,33,0,NA,0,30,20,NA,NA,NA,0,0,0,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,15,46,0,NA,22,NA,0,NA,NA,NA,NA,0,0,NA,NA
US-IA,2008-10-01,NA,NA,NA,0,NA,NA,30,NA,NA,0,NA,NA,0,NA,NA,NA,NA,11,NA,0,NA,0,NA,NA,NA,NA,NA,41,23,NA,0,NA,NA,NA,26,0,3,NA,24,NA,44,0,NA,16,30,20,NA,NA,NA,0,20,0,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,21,NA,15,19,23,NA,13,NA,0,NA,NA,NA,NA,0,0,NA,NA
US-IA,2008-11-01,NA,NA,NA,12,NA,NA,17,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,39,0,NA,0,NA,NA,NA,29,0,13,NA,19,NA,25,0,NA,0,31,16,NA,NA,NA,0,0,0,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,11,32,0,NA,15,NA,0,NA,NA,NA,NA,0,18,NA,NA
US-IA,2008-12-01,NA,NA,NA,11,NA,NA,50,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,41,0,NA,0,NA,NA,NA,0,0,5,NA,30,NA,25,0,NA,0,12,9,NA,NA,NA,0,22,0,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,13,21,0,NA,22,NA,0,NA,NA,NA,NA,15,0,NA,NA
US-IA,2009-01-01,NA,NA,NA,0,NA,NA,16,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,38,0,NA,0,NA,NA,NA,0,0,4,NA,28,NA,24,0,NA,0,18,14,NA,NA,NA,0,0,0,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,8,17,74,NA,32,NA,0,NA,NA,NA,NA,0,0,NA,NA
US-IA,2009-02-01,NA,NA,NA,11,NA,NA,33,NA,NA,0,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,36,NA,NA,NA,NA,NA,42,0,NA,0,NA,NA,NA,0,0,8,NA,23,NA,37,0,NA,0,21,20,NA,NA,NA,0,0,0,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,19,34,25,NA,27,NA,0,NA,NA,NA,NA,15,0,NA,NA
US-IA,2009-03-01,NA,NA,NA,11,NA,NA,31,NA,NA,35,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,34,NA,NA,NA,NA,NA,47,24,NA,0,NA,NA,NA,0,0,8,NA,11,NA,23,0,NA,0,17,19,NA,NA,NA,0,0,0,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,22,NA,6,49,0,NA,28,NA,28,NA,NA,NA,NA,14,17,NA,NA
US-IA,2009-04-01,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,12,NA,0,NA,0,NA,NA,NA,NA,NA,46,0,NA,0,NA,NA,NA,0,23,5,NA,11,NA,20,0,NA,0,29,15,NA,NA,NA,0,22,0,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,18,53,0,NA,25,NA,0,NA,NA,NA,NA,15,0,NA,NA
US-IA,2009-05-01,NA,NA,NA,25,NA,NA,0,NA,NA,42,NA,NA,0,NA,NA,NA,NA,33,NA,0,NA,0,NA,NA,NA,NA,NA,40,57,NA,30,NA,NA,NA,80,26,12,NA,19,NA,82,0,NA,20,54,40,NA,NA,NA,0,0,34,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,35,27,28,NA,37,NA,33,NA,NA,NA,NA,34,0,NA,NA
US-IA,2009-06-01,NA,NA,NA,19,NA,NA,20,NA,NA,0,NA,NA,0,NA,NA,NA,NA,16,NA,0,NA,0,NA,NA,NA,NA,NA,32,32,NA,67,NA,NA,NA,36,58,38,NA,28,NA,91,0,NA,22,60,42,NA,NA,NA,58,42,0,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,49,0,NA,NA,NA,NA,0,NA,24,39,0,NA,36,NA,37,NA,NA,NA,NA,25,0,NA,NA
US-IA,2009-07-01,NA,NA,NA,21,NA,NA,50,NA,NA,46,NA,NA,0,NA,NA,NA,NA,15,NA,41,NA,44,NA,NA,NA,NA,NA,33,32,NA,33,NA,NA,NA,70,0,47,NA,41,NA,38,21,NA,0,37,44,NA,NA,NA,58,27,0,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,28,34,31,NA,49,NA,37,NA,NA,NA,NA,31,33,NA,NA
US-IA,2009-08-01,NA,NA,NA,13,NA,NA,29,NA,NA,0,NA,NA,0,NA,NA,NA,NA,15,NA,0,NA,0,NA,NA,NA,NA,NA,35,30,NA,32,NA,NA,NA,0,28,49,NA,27,NA,68,13,NA,0,29,26,NA,NA,NA,56,27,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,47,58,NA,NA,NA,NA,0,NA,10,25,30,NA,44,NA,35,NA,NA,NA,NA,46,32,NA,NA
US-IA,2009-09-01,NA,NA,NA,12,NA,NA,51,NA,NA,39,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,0,NA,NA,NA,NA,NA,46,0,NA,0,NA,NA,NA,0,0,7,NA,35,NA,51,0,NA,0,19,20,NA,NA,NA,0,0,32,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,41,0,NA,NA,NA,NA,24,NA,20,22,26,NA,34,NA,31,NA,NA,NA,NA,47,28,NA,NA
US-IA,2009-10-01,NA,NA,NA,11,NA,NA,31,NA,NA,0,NA,NA,0,NA,NA,NA,NA,18,NA,0,NA,0,NA,NA,NA,NA,NA,71,24,NA,0,NA,NA,NA,0,0,6,NA,21,NA,39,0,NA,0,20,17,NA,NA,NA,0,0,0,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,16,46,24,NA,26,NA,0,NA,NA,NA,NA,14,0,NA,NA
US-IA,2009-11-01,NA,NA,NA,12,NA,NA,34,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,42,0,NA,0,NA,NA,NA,0,0,5,NA,17,NA,42,12,NA,0,31,15,NA,NA,NA,0,23,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,28,43,0,NA,17,NA,0,NA,NA,NA,NA,16,0,NA,NA
US-IA,2009-12-01,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,0,NA,NA,NA,NA,NA,37,0,NA,0,NA,NA,NA,0,0,5,NA,12,NA,57,0,NA,0,10,8,NA,NA,NA,0,24,0,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,34,26,0,NA,16,NA,0,NA,NA,NA,NA,16,0,NA,NA
US-IA,2010-01-01,NA,NA,NA,11,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,0,NA,NA,NA,NA,NA,44,0,NA,0,NA,NA,NA,0,0,3,NA,11,NA,17,12,NA,0,9,12,NA,NA,NA,0,0,0,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,24,NA,33,36,0,NA,26,NA,0,NA,NA,NA,NA,0,0,NA,NA
US-IA,2010-02-01,NA,NA,NA,17,NA,NA,16,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,42,25,NA,0,NA,NA,NA,0,23,6,NA,33,NA,40,0,NA,0,18,23,NA,NA,NA,0,0,0,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,23,NA,10,31,25,NA,36,NA,29,NA,NA,NA,NA,15,0,NA,NA
US-IA,2010-03-01,NA,NA,NA,0,NA,NA,29,NA,NA,0,NA,NA,0,NA,NA,NA,NA,11,NA,0,NA,0,NA,NA,NA,NA,NA,50,22,NA,0,NA,NA,NA,25,20,5,NA,39,NA,32,10,NA,15,13,13,NA,NA,NA,0,19,0,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,26,33,0,NA,29,NA,0,NA,NA,NA,NA,18,0,NA,NA
US-IA,2010-04-01,NA,NA,NA,0,NA,NA,0,NA,NA,67,NA,NA,0,NA,NA,NA,NA,23,NA,0,NA,0,NA,NA,NA,NA,NA,45,46,NA,0,NA,NA,NA,0,0,9,NA,30,NA,52,0,NA,0,33,18,NA,NA,NA,0,0,0,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,34,50,23,NA,20,NA,27,NA,NA,NA,NA,14,0,NA,NA
US-IA,2010-05-01,NA,NA,NA,17,NA,NA,17,NA,NA,0,NA,NA,18,NA,NA,NA,NA,13,NA,34,NA,0,NA,NA,NA,NA,NA,56,26,NA,0,NA,NA,NA,58,24,15,NA,19,NA,66,23,NA,18,70,54,NA,NA,NA,48,23,31,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,23,NA,47,46,0,NA,33,NA,61,NA,NA,NA,NA,31,18,NA,NA
US-IA,2010-06-01,NA,NA,NA,13,NA,NA,19,NA,NA,44,NA,NA,0,NA,NA,NA,NA,14,NA,0,NA,41,NA,NA,NA,NA,NA,35,49,NA,0,NA,NA,NA,33,27,39,NA,35,NA,33,0,NA,0,42,41,NA,NA,NA,54,26,0,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,45,0,NA,NA,NA,NA,0,NA,41,44,0,NA,89,NA,35,NA,NA,NA,NA,26,21,NA,NA
US-IA,2010-07-01,NA,NA,NA,25,NA,NA,18,NA,NA,42,NA,NA,20,NA,NA,NA,NA,50,NA,37,NA,61,NA,NA,NA,NA,NA,42,58,NA,31,NA,NA,NA,32,0,100,NA,44,NA,42,13,NA,0,37,47,NA,NA,NA,0,50,0,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,44,28,NA,NA,NA,NA,26,NA,47,39,42,NA,74,NA,0,NA,NA,NA,NA,51,61,NA,NA
US-IA,2010-08-01,NA,NA,NA,24,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,39,NA,NA,NA,NA,NA,27,27,NA,29,NA,NA,NA,31,25,55,NA,28,NA,39,24,NA,19,26,25,NA,NA,NA,51,24,0,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,43,26,NA,NA,NA,NA,0,NA,25,59,27,NA,63,NA,64,NA,NA,NA,NA,16,39,NA,NA
US-IA,2010-09-01,NA,NA,NA,16,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,12,NA,0,NA,0,NA,NA,NA,NA,NA,43,0,NA,0,NA,NA,NA,54,0,4,NA,18,NA,39,0,NA,0,20,13,NA,NA,NA,0,0,0,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,22,NA,14,59,0,NA,35,NA,28,NA,NA,NA,NA,14,17,NA,NA
US-IA,2010-10-01,NA,NA,NA,10,NA,NA,15,NA,NA,0,NA,NA,0,NA,NA,NA,NA,17,NA,0,NA,0,NA,NA,NA,NA,NA,36,0,NA,0,NA,NA,NA,0,0,3,NA,41,NA,30,0,NA,0,31,18,NA,NA,NA,0,0,0,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,21,NA,23,39,0,NA,20,NA,0,NA,NA,NA,NA,0,0,NA,NA
US-IA,2010-11-01,NA,NA,NA,10,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,11,NA,0,NA,0,NA,NA,NA,NA,NA,55,0,NA,0,NA,NA,NA,0,0,7,NA,27,NA,55,0,NA,16,16,7,NA,NA,NA,42,0,0,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,21,62,0,NA,33,NA,0,NA,NA,NA,NA,21,0,NA,NA
US-IA,2010-12-01,NA,NA,NA,0,NA,NA,15,NA,NA,0,NA,NA,0,NA,NA,NA,NA,11,NA,0,NA,0,NA,NA,NA,NA,NA,37,0,NA,0,NA,NA,NA,0,0,3,NA,14,NA,52,0,NA,0,17,9,NA,NA,NA,0,0,0,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,21,NA,13,41,23,NA,34,NA,0,NA,NA,NA,NA,14,17,NA,NA
US-IA,2011-01-01,NA,NA,NA,5,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,NA,NA,5,NA,0,NA,0,NA,NA,NA,NA,NA,54,9,NA,0,NA,NA,NA,21,0,5,NA,27,NA,30,0,NA,0,10,10,NA,NA,NA,0,8,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,8,NA,21,48,9,NA,27,NA,0,NA,NA,NA,NA,13,0,NA,NA
US-IA,2011-02-01,NA,NA,NA,8,NA,NA,6,NA,NA,0,NA,NA,0,NA,NA,NA,NA,5,NA,0,NA,0,NA,NA,NA,NA,NA,67,0,NA,10,NA,NA,NA,0,9,6,NA,18,NA,29,4,NA,0,18,9,NA,NA,NA,0,8,0,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,16,48,9,NA,15,NA,0,NA,NA,NA,NA,6,7,NA,NA
US-IA,2011-03-01,NA,NA,NA,8,NA,NA,5,NA,NA,13,NA,NA,0,NA,NA,NA,NA,9,NA,11,NA,0,NA,NA,NA,NA,NA,64,13,NA,0,NA,NA,NA,15,8,3,NA,35,NA,43,4,NA,0,19,19,NA,NA,NA,16,8,0,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,15,52,8,NA,17,NA,0,NA,NA,NA,NA,5,0,NA,NA
US-IA,2011-04-01,NA,NA,NA,5,NA,NA,11,NA,NA,13,NA,NA,0,NA,NA,NA,NA,7,NA,11,NA,0,NA,NA,NA,NA,NA,40,12,NA,9,NA,NA,NA,10,8,7,NA,14,NA,35,4,NA,6,15,12,NA,NA,NA,16,8,0,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,14,0,NA,NA,NA,NA,8,NA,24,34,9,NA,24,NA,0,NA,NA,NA,NA,12,12,NA,NA
US-IA,2011-05-01,NA,NA,NA,11,NA,NA,15,NA,NA,13,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,26,NA,NA,NA,NA,NA,42,18,NA,0,NA,NA,NA,20,8,9,NA,32,NA,51,0,NA,9,48,36,NA,NA,NA,25,11,11,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,14,9,NA,NA,NA,NA,8,NA,50,42,9,NA,34,NA,11,NA,NA,NA,NA,20,17,NA,NA
US-IA,2011-06-01,NA,NA,NA,12,NA,NA,23,NA,NA,15,NA,NA,0,NA,NA,NA,NA,10,NA,20,NA,44,NA,NA,NA,NA,NA,43,21,NA,0,NA,NA,NA,35,19,47,NA,21,NA,63,11,NA,7,31,34,NA,NA,NA,57,15,44,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,16,20,NA,NA,NA,NA,9,NA,34,54,20,NA,47,NA,24,NA,NA,NA,NA,27,29,NA,NA
US-IA,2011-07-01,NA,NA,NA,22,NA,NA,35,NA,NA,16,NA,NA,8,NA,NA,NA,NA,19,NA,28,NA,40,NA,NA,NA,NA,NA,42,38,NA,17,NA,NA,NA,36,26,80,NA,20,NA,51,28,NA,7,46,47,NA,NA,NA,29,25,13,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,33,31,NA,NA,NA,NA,0,NA,32,38,21,NA,100,NA,31,NA,NA,NA,NA,100,85,NA,NA
US-IA,2011-08-01,NA,NA,NA,12,NA,NA,9,NA,NA,0,NA,NA,6,NA,NA,NA,NA,7,NA,0,NA,0,NA,NA,NA,NA,NA,44,40,NA,9,NA,NA,NA,25,13,41,NA,32,NA,52,12,NA,10,22,18,NA,NA,NA,16,31,0,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,13,0,NA,NA,NA,NA,0,NA,24,49,17,NA,61,NA,31,NA,NA,NA,NA,45,50,NA,NA
US-IA,2011-09-01,NA,NA,NA,5,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,NA,NA,10,NA,10,NA,0,NA,NA,NA,NA,NA,45,24,NA,0,NA,NA,NA,18,7,19,NA,24,NA,46,4,NA,6,16,16,NA,NA,NA,29,7,0,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,7,NA,17,46,8,NA,21,NA,28,NA,NA,NA,NA,14,13,NA,NA
US-IA,2011-10-01,NA,NA,NA,3,NA,NA,7,NA,NA,22,NA,NA,5,NA,NA,NA,NA,9,NA,10,NA,11,NA,NA,NA,NA,NA,42,15,NA,0,NA,NA,NA,9,0,14,NA,32,NA,38,3,NA,5,29,22,NA,NA,NA,14,7,0,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,7,NA,24,58,7,NA,23,NA,0,NA,NA,NA,NA,9,8,NA,NA
US-IA,2011-11-01,NA,NA,NA,3,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,NA,NA,13,NA,0,NA,0,NA,NA,NA,NA,NA,46,8,NA,0,NA,NA,NA,35,0,7,NA,25,NA,58,0,NA,0,20,20,NA,NA,NA,0,14,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,11,NA,15,47,15,NA,24,NA,9,NA,NA,NA,NA,8,6,NA,NA
US-IA,2011-12-01,NA,NA,NA,6,NA,NA,8,NA,NA,0,NA,NA,0,NA,NA,NA,NA,4,NA,11,NA,0,NA,NA,NA,NA,NA,43,9,NA,9,NA,NA,NA,10,8,4,NA,29,NA,35,0,NA,0,16,14,NA,NA,NA,0,8,0,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,12,NA,17,34,9,NA,18,NA,20,NA,NA,NA,NA,5,0,NA,NA
US-IA,2012-01-01,NA,NA,NA,13,NA,NA,10,NA,NA,12,NA,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,46,0,NA,0,NA,NA,NA,9,0,1,NA,29,NA,43,0,NA,0,16,14,NA,NA,NA,0,7,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,18,NA,16,32,8,NA,28,NA,9,NA,NA,NA,NA,11,6,NA,NA
US-IA,2012-02-01,NA,NA,NA,13,NA,NA,15,NA,NA,12,NA,NA,0,NA,NA,NA,NA,6,NA,0,NA,22,NA,NA,NA,NA,NA,55,8,NA,0,NA,NA,NA,9,0,5,NA,21,NA,58,0,NA,0,14,14,NA,NA,NA,15,14,0,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,12,8,NA,NA,NA,NA,0,NA,16,51,8,NA,22,NA,0,NA,NA,NA,NA,7,6,NA,NA
US-IA,2012-03-01,NA,NA,NA,12,NA,NA,18,NA,NA,0,NA,NA,0,NA,NA,NA,NA,20,NA,10,NA,11,NA,NA,NA,NA,NA,58,8,NA,0,NA,NA,NA,9,0,5,NA,21,NA,59,4,NA,0,18,16,NA,NA,NA,15,0,0,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,7,NA,29,59,16,NA,17,NA,9,NA,NA,NA,NA,10,0,NA,NA
US-IA,2012-04-01,NA,NA,NA,9,NA,NA,26,NA,NA,0,NA,NA,6,NA,NA,NA,NA,23,NA,0,NA,0,NA,NA,NA,NA,NA,48,8,NA,0,NA,NA,NA,0,11,7,NA,27,NA,56,7,NA,0,41,32,NA,NA,NA,23,10,10,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,7,NA,44,54,16,NA,27,NA,20,NA,NA,NA,NA,7,0,NA,NA
US-IA,2012-05-01,NA,NA,NA,8,NA,NA,6,NA,NA,13,NA,NA,6,NA,NA,NA,NA,31,NA,22,NA,24,NA,NA,NA,NA,NA,48,13,NA,0,NA,NA,NA,14,16,12,NA,25,NA,58,4,NA,9,50,53,NA,NA,NA,16,20,0,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,13,16,NA,NA,NA,NA,0,NA,46,70,13,NA,38,NA,20,NA,NA,NA,NA,24,12,NA,NA
US-IA,2012-06-01,NA,NA,NA,10,NA,NA,21,NA,NA,28,NA,NA,0,NA,NA,NA,NA,20,NA,37,NA,40,NA,NA,NA,NA,NA,37,19,NA,15,NA,NA,NA,16,9,34,NA,29,NA,55,19,NA,15,44,38,NA,NA,NA,46,25,11,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,36,14,NA,NA,NA,NA,8,NA,46,45,14,NA,80,NA,22,NA,NA,NA,NA,41,42,NA,NA
US-IA,2012-07-01,NA,NA,NA,14,NA,NA,29,NA,NA,0,NA,NA,0,NA,NA,NA,NA,12,NA,12,NA,31,NA,NA,NA,NA,NA,42,23,NA,13,NA,NA,NA,45,19,38,NA,34,NA,54,10,NA,12,35,32,NA,NA,NA,25,18,11,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,23,17,NA,NA,NA,NA,32,NA,40,56,35,NA,63,NA,24,NA,NA,NA,NA,53,61,NA,NA
US-IA,2012-08-01,NA,NA,NA,7,NA,NA,16,NA,NA,0,NA,NA,6,NA,NA,NA,NA,8,NA,16,NA,24,NA,NA,NA,NA,NA,40,37,NA,13,NA,NA,NA,9,8,13,NA,42,NA,77,9,NA,6,35,19,NA,NA,NA,23,7,0,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,0,NA,28,63,12,NA,46,NA,26,NA,NA,NA,NA,33,24,NA,NA
US-IA,2012-09-01,NA,NA,NA,5,NA,NA,10,NA,NA,12,NA,NA,6,NA,NA,NA,NA,8,NA,0,NA,0,NA,NA,NA,NA,NA,45,0,NA,0,NA,NA,NA,9,7,4,NA,31,NA,59,4,NA,6,26,21,NA,NA,NA,30,0,0,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,7,NA,28,48,8,NA,33,NA,23,NA,NA,NA,NA,8,9,NA,NA
US-IA,2012-10-01,NA,NA,NA,6,NA,NA,5,NA,NA,11,NA,NA,0,NA,NA,NA,NA,8,NA,9,NA,0,NA,NA,NA,NA,NA,62,0,NA,8,NA,NA,NA,0,7,4,NA,23,NA,50,0,NA,0,26,24,NA,NA,NA,13,10,0,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,13,NA,20,59,7,NA,22,NA,8,NA,NA,NA,NA,0,0,NA,NA
US-IA,2012-11-01,NA,NA,NA,8,NA,NA,5,NA,NA,0,NA,NA,0,NA,NA,NA,NA,6,NA,0,NA,0,NA,NA,NA,NA,NA,44,11,NA,10,NA,NA,NA,24,0,3,NA,29,NA,42,0,NA,0,21,16,NA,NA,NA,0,0,0,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,15,53,7,NA,28,NA,8,NA,NA,NA,NA,16,8,NA,NA
US-IA,2012-12-01,NA,NA,NA,6,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,7,NA,0,NA,0,NA,NA,NA,NA,NA,54,8,NA,8,NA,NA,NA,0,0,3,NA,31,NA,47,0,NA,5,23,17,NA,NA,NA,0,7,0,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10,NA,14,49,7,NA,20,NA,0,NA,NA,NA,NA,13,0,NA,NA
US-IA,2013-01-01,NA,NA,NA,7,NA,NA,4,NA,NA,10,NA,NA,0,NA,NA,NA,NA,7,NA,0,NA,0,NA,NA,NA,NA,NA,68,0,NA,7,NA,NA,NA,0,6,3,NA,22,NA,56,0,NA,0,14,15,NA,NA,NA,0,6,0,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,6,NA,13,51,10,NA,24,NA,8,NA,NA,NA,NA,8,5,NA,NA
