geo,date,alabama water park,alabama water parks,alive at five,amc free,amc free movies,asheboro copperheads,auburn water park,bag toss,baking soda pool,baler,baler parts,banzai water,bell's palsy,black legged tick,black tick,blue bayou,blue bayou in baton rouge,bullseye rash,cast cover,clear pool water,cloudy pool,cloudy pool water,coastal plains league,danville dans,deer tick,diamond devils,east cobb baseball,easy camp,elite camp,facial paralysis,fayetteville swampdogs,fever,free summer kids movies,free summer movie,fun days,green pool,green pool water,haier air,hay rake,herndon braves,intex,intex pool cover,intex pumps,joint pain,knee pain,lyme,lyme disease,martinsville mustangs,nycbl,pa pool,palmetto falls,park pools,point mallard,pool rope,pool supply stores,pool times,quick set pool,rash,springtails,summer books,summer family fun,summer movie camp,summer things,summer things to do,summertime songs,swampdogs,swim shirts,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,top summer songs,us club,valley beach,wilmington sharks,wilson tobs,wood bat,wood bat tournament
US-AL,2009-03-01,16,22,NA,19,NA,NA,18,0,0,28,NA,17,9,NA,0,37,0,0,28,0,18,14,NA,NA,17,NA,0,NA,NA,NA,NA,39,NA,0,0,13,NA,NA,0,NA,15,NA,NA,39,25,33,52,NA,NA,NA,NA,NA,11,NA,NA,0,0,37,0,28,NA,NA,18,0,NA,NA,0,NA,NA,0,NA,24,36,NA,26,4,NA,NA,0,NA
US-AL,2009-04-01,17,17,NA,0,NA,NA,18,27,0,14,NA,17,24,NA,0,25,0,0,0,0,0,0,NA,NA,17,NA,0,NA,NA,NA,NA,45,NA,19,56,0,NA,NA,19,NA,19,NA,NA,18,35,34,37,NA,NA,NA,NA,NA,8,NA,NA,0,0,42,0,14,NA,NA,18,17,NA,NA,0,NA,NA,0,NA,30,36,NA,13,10,NA,NA,30,NA
US-AL,2009-05-01,13,18,NA,0,NA,NA,28,0,50,19,NA,36,13,NA,43,51,0,0,29,0,19,15,NA,NA,18,NA,29,NA,NA,NA,NA,42,NA,29,0,27,NA,NA,19,NA,33,NA,NA,45,21,46,36,NA,NA,NA,NA,NA,38,NA,NA,0,0,51,0,19,NA,NA,28,0,NA,NA,0,NA,NA,0,NA,48,48,NA,12,17,NA,NA,31,NA
US-AL,2009-06-01,61,38,NA,41,NA,NA,39,29,52,31,NA,38,10,NA,44,67,0,0,0,88,20,0,NA,NA,0,NA,30,NA,NA,NA,NA,42,NA,20,0,14,NA,NA,0,NA,51,NA,NA,47,43,45,59,NA,NA,NA,NA,NA,74,NA,NA,18,100,49,0,15,NA,NA,30,27,NA,NA,27,NA,NA,29,NA,45,34,NA,25,56,NA,NA,21,NA
US-AL,2009-07-01,64,45,NA,0,NA,NA,69,29,0,15,NA,18,17,NA,43,65,72,0,29,44,29,15,NA,NA,18,NA,29,NA,NA,NA,NA,32,NA,20,59,27,NA,NA,58,NA,47,NA,NA,42,58,48,23,NA,NA,NA,NA,NA,78,NA,NA,18,0,39,0,15,NA,NA,19,0,NA,NA,26,NA,NA,0,NA,31,35,NA,27,64,NA,NA,21,NA
US-AL,2009-08-01,19,17,NA,38,NA,NA,27,27,0,14,NA,17,9,NA,0,28,0,0,28,0,18,14,NA,NA,17,NA,0,NA,NA,NA,NA,48,NA,0,0,19,NA,NA,0,NA,6,NA,NA,43,25,40,42,NA,NA,NA,NA,NA,31,NA,NA,17,0,45,0,14,NA,NA,18,16,NA,NA,0,NA,NA,27,NA,25,36,NA,23,22,NA,NA,20,NA
US-AL,2009-09-01,6,0,NA,0,NA,NA,17,26,46,13,NA,0,13,NA,0,18,0,0,26,0,0,0,NA,NA,16,NA,0,NA,NA,NA,NA,57,NA,0,54,16,NA,NA,0,NA,0,NA,NA,34,52,30,38,NA,NA,NA,NA,NA,9,NA,NA,0,0,37,0,0,NA,NA,0,0,NA,NA,0,NA,NA,26,NA,29,53,NA,22,7,NA,NA,0,NA
US-AL,2009-10-01,8,8,NA,0,NA,NA,0,25,0,22,NA,0,9,NA,0,0,0,0,0,0,0,0,NA,NA,24,NA,0,NA,NA,NA,NA,51,NA,0,0,12,NA,NA,0,NA,0,NA,NA,33,51,33,23,NA,NA,NA,NA,NA,3,NA,NA,0,0,35,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,38,42,NA,21,4,NA,NA,0,NA
US-AL,2009-11-01,6,8,NA,0,NA,NA,0,26,0,14,NA,0,41,NA,0,18,0,0,54,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,52,NA,0,0,0,NA,NA,0,NA,0,NA,NA,37,34,24,14,NA,NA,NA,NA,NA,4,NA,NA,0,0,33,0,13,NA,NA,0,0,NA,NA,0,NA,NA,26,NA,29,49,NA,17,4,NA,NA,0,NA
US-AL,2009-12-01,0,0,NA,0,NA,NA,0,0,0,13,NA,0,9,NA,0,18,0,0,0,0,0,0,NA,NA,17,NA,0,NA,NA,NA,NA,61,NA,0,0,12,NA,NA,0,NA,9,NA,NA,27,33,24,12,NA,NA,NA,NA,NA,5,NA,NA,0,0,26,0,13,NA,NA,17,0,NA,NA,0,NA,NA,0,NA,34,30,NA,12,4,NA,NA,0,NA
US-AL,2010-01-01,9,15,NA,17,NA,NA,16,0,0,0,NA,0,8,NA,0,17,0,0,25,0,0,0,NA,NA,15,NA,0,NA,NA,NA,NA,54,NA,17,0,0,NA,NA,0,NA,8,NA,NA,29,53,17,11,NA,NA,NA,NA,NA,7,NA,NA,0,0,39,0,0,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,34,26,NA,15,0,NA,NA,0,NA
US-AL,2010-02-01,11,16,NA,0,NA,NA,0,25,0,26,NA,0,9,NA,37,51,0,0,0,0,0,0,NA,NA,16,NA,0,NA,NA,NA,NA,45,NA,0,52,11,NA,NA,0,NA,6,NA,NA,20,54,17,18,NA,NA,NA,NA,NA,8,NA,NA,0,0,37,0,19,NA,NA,17,30,NA,NA,0,NA,NA,0,NA,22,51,NA,20,5,NA,NA,36,NA
US-AL,2010-03-01,8,15,NA,0,NA,NA,16,0,0,24,NA,15,11,NA,0,24,0,0,24,0,0,12,NA,NA,15,NA,0,NA,NA,NA,NA,47,NA,0,97,17,NA,NA,0,NA,11,NA,NA,34,43,24,24,NA,NA,NA,NA,NA,17,NA,NA,15,0,30,0,24,NA,NA,32,0,NA,NA,21,NA,NA,24,NA,35,42,NA,10,11,NA,NA,0,NA
US-AL,2010-04-01,15,31,NA,0,NA,NA,16,24,44,19,NA,0,20,NA,37,25,0,0,0,37,0,13,NA,NA,16,NA,25,NA,NA,NA,NA,38,NA,17,0,17,NA,NA,17,NA,13,NA,NA,55,77,49,40,NA,NA,NA,NA,NA,14,NA,NA,16,0,41,27,12,NA,NA,16,15,NA,NA,0,NA,NA,0,NA,44,63,NA,21,12,NA,NA,18,NA
US-AL,2010-05-01,32,45,NA,37,NA,NA,26,0,47,23,NA,28,9,NA,40,36,0,26,0,40,35,14,NA,NA,42,NA,0,NA,NA,NA,NA,40,NA,18,55,25,NA,NA,18,NA,52,NA,NA,67,29,55,62,NA,NA,NA,NA,NA,55,NA,NA,17,0,61,0,27,NA,NA,80,24,NA,NA,0,NA,NA,0,NA,58,54,NA,17,30,NA,NA,19,NA
US-AL,2010-06-01,98,100,NA,0,NA,NA,85,28,0,19,NA,17,0,NA,0,69,69,0,28,42,37,24,NA,NA,35,NA,56,NA,NA,NA,NA,38,NA,19,0,13,NA,NA,0,NA,54,NA,NA,33,41,70,86,NA,NA,NA,NA,NA,91,NA,NA,0,0,53,31,19,NA,NA,74,100,NA,NA,0,NA,NA,0,NA,48,49,NA,18,90,NA,NA,20,NA
US-AL,2010-07-01,50,50,NA,0,NA,NA,46,39,0,23,NA,17,0,NA,40,95,65,0,27,39,17,0,NA,NA,17,NA,53,NA,NA,NA,NA,41,NA,27,55,37,NA,NA,18,NA,39,NA,NA,35,48,38,31,NA,NA,NA,NA,NA,86,NA,NA,16,0,53,0,20,NA,NA,18,32,NA,NA,0,NA,NA,0,NA,48,65,NA,12,100,NA,NA,29,NA
US-AL,2010-08-01,26,18,NA,17,NA,NA,32,24,0,17,NA,15,8,NA,0,33,0,0,25,37,16,12,NA,NA,15,NA,0,NA,NA,NA,NA,46,NA,17,0,11,NA,NA,0,NA,23,NA,NA,35,71,47,35,NA,NA,NA,NA,NA,29,NA,NA,15,83,52,0,18,NA,NA,16,0,NA,NA,0,NA,NA,0,NA,21,39,NA,15,42,NA,NA,0,NA
US-AL,2010-09-01,8,15,NA,0,NA,NA,16,0,0,30,NA,0,0,NA,0,16,0,0,0,0,0,0,NA,NA,30,NA,24,NA,NA,NA,NA,51,NA,0,49,11,NA,NA,16,NA,8,NA,NA,44,52,38,39,NA,NA,NA,NA,NA,38,NA,NA,0,0,39,26,24,NA,NA,16,0,NA,NA,22,NA,NA,0,NA,31,61,NA,11,14,NA,NA,17,NA
US-AL,2010-10-01,7,7,NA,0,NA,NA,16,23,0,16,NA,0,24,NA,35,0,0,0,0,0,0,0,NA,NA,15,NA,0,NA,NA,NA,NA,40,NA,0,0,0,NA,NA,0,NA,11,NA,NA,22,30,25,28,NA,NA,NA,NA,NA,26,NA,NA,0,81,37,0,12,NA,NA,16,14,NA,NA,0,NA,NA,35,NA,23,52,NA,20,10,NA,NA,17,NA
US-AL,2010-11-01,5,7,NA,16,NA,NA,0,23,0,12,NA,0,24,NA,35,16,0,0,23,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,44,NA,0,47,11,NA,NA,0,NA,0,NA,NA,24,42,19,27,NA,NA,NA,NA,NA,6,NA,NA,0,0,31,0,23,NA,NA,0,0,NA,NA,0,NA,NA,34,NA,29,35,NA,22,4,NA,NA,0,NA
US-AL,2010-12-01,0,0,NA,17,NA,NA,0,0,0,0,NA,0,14,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,60,NA,0,100,11,NA,NA,0,NA,6,NA,NA,48,53,13,20,NA,NA,NA,NA,NA,5,NA,NA,15,0,50,27,12,NA,NA,16,15,NA,NA,0,NA,NA,24,NA,22,45,NA,15,3,NA,NA,0,NA
US-AL,2011-01-01,4,5,NA,17,NA,NA,0,12,0,13,NA,0,10,NA,0,8,0,0,12,0,0,0,NA,NA,8,NA,12,NA,NA,NA,NA,56,NA,0,38,9,NA,NA,8,NA,4,NA,NA,45,56,13,18,NA,NA,NA,NA,NA,8,NA,NA,16,0,37,0,6,NA,NA,0,0,NA,NA,0,NA,NA,49,NA,22,55,NA,10,2,NA,NA,9,NA
US-AL,2011-02-01,5,20,NA,9,NA,NA,8,13,22,23,NA,0,9,NA,19,17,0,13,13,0,0,0,NA,NA,16,NA,0,NA,NA,NA,NA,52,NA,0,26,6,NA,NA,17,NA,8,NA,NA,30,44,26,29,NA,NA,NA,NA,NA,7,NA,NA,0,0,37,14,6,NA,NA,9,0,NA,NA,0,NA,NA,13,NA,28,52,NA,10,4,NA,NA,18,NA
US-AL,2011-03-01,9,17,NA,12,NA,NA,10,12,0,16,NA,8,7,NA,18,8,0,0,12,0,0,0,NA,NA,15,NA,0,NA,NA,NA,NA,54,NA,0,24,8,NA,NA,8,NA,7,NA,NA,36,50,35,30,NA,NA,NA,NA,NA,21,NA,NA,7,0,38,13,12,NA,NA,32,22,NA,NA,11,NA,NA,30,NA,28,50,NA,14,5,NA,NA,9,NA
US-AL,2011-04-01,13,21,NA,0,NA,NA,8,13,22,13,NA,12,11,NA,0,9,0,13,0,19,17,6,NA,NA,12,NA,38,NA,NA,NA,NA,46,NA,9,26,14,NA,NA,9,NA,30,NA,NA,28,35,33,33,NA,NA,NA,NA,NA,11,NA,NA,8,0,50,0,13,NA,NA,21,19,NA,NA,15,NA,NA,19,NA,48,66,NA,8,6,NA,NA,12,NA
US-AL,2011-05-01,20,39,NA,9,NA,NA,48,13,22,13,NA,19,19,NA,19,35,64,13,13,38,31,17,NA,NA,24,NA,13,NA,NA,NA,NA,51,NA,18,66,24,NA,NA,17,NA,44,NA,NA,20,65,59,59,NA,NA,NA,NA,NA,59,NA,NA,0,44,50,21,23,NA,NA,68,31,NA,NA,12,NA,NA,38,NA,65,52,NA,9,33,NA,NA,12,NA
US-AL,2011-06-01,64,81,NA,18,NA,NA,66,13,57,25,NA,8,11,NA,0,36,0,0,13,0,32,13,NA,NA,19,NA,13,NA,NA,NA,NA,46,NA,36,27,33,NA,NA,0,NA,74,NA,NA,42,53,58,63,NA,NA,NA,NA,NA,99,NA,NA,12,45,63,19,22,NA,NA,39,24,NA,NA,24,NA,NA,13,NA,64,58,NA,21,87,NA,NA,29,NA
US-AL,2011-07-01,53,56,NA,0,NA,NA,42,13,67,22,NA,8,19,NA,0,59,0,0,13,0,20,15,NA,NA,8,NA,26,NA,NA,NA,NA,40,NA,9,0,28,NA,NA,9,NA,41,NA,NA,37,40,41,48,NA,NA,NA,NA,NA,77,NA,NA,8,0,57,14,22,NA,NA,21,12,NA,NA,23,NA,NA,13,NA,47,54,NA,13,86,NA,NA,22,NA
US-AL,2011-08-01,16,14,NA,0,NA,NA,22,11,20,10,NA,14,7,NA,0,21,28,0,17,0,8,0,NA,NA,11,NA,23,NA,NA,NA,NA,45,NA,8,0,11,NA,NA,11,NA,20,NA,NA,37,63,46,52,NA,NA,NA,NA,NA,43,NA,NA,7,0,44,0,9,NA,NA,15,7,NA,NA,15,NA,NA,11,NA,39,55,NA,11,41,NA,NA,8,NA
US-AL,2011-09-01,4,9,NA,8,NA,NA,0,12,0,10,NA,0,12,NA,0,0,0,0,0,0,8,6,NA,NA,12,NA,0,NA,NA,NA,NA,47,NA,0,24,8,NA,NA,8,NA,11,NA,NA,23,57,30,34,NA,NA,NA,NA,NA,23,NA,NA,0,0,45,0,12,NA,NA,8,7,NA,NA,0,NA,NA,12,NA,39,43,NA,9,21,NA,NA,9,NA
US-AL,2011-10-01,8,4,NA,16,NA,NA,0,11,20,19,NA,0,16,NA,0,0,0,0,12,0,0,0,NA,NA,14,NA,12,NA,NA,NA,NA,54,NA,8,24,11,NA,NA,0,NA,4,NA,NA,38,70,31,27,NA,NA,NA,NA,NA,11,NA,NA,0,0,46,12,6,NA,NA,8,0,NA,NA,0,NA,NA,11,NA,31,46,NA,13,7,NA,NA,17,NA
US-AL,2011-11-01,5,7,NA,8,NA,NA,7,11,0,19,NA,0,18,NA,34,8,0,0,11,0,0,0,NA,NA,18,NA,0,NA,NA,NA,NA,53,NA,8,47,5,NA,NA,0,NA,8,NA,NA,40,56,30,24,NA,NA,NA,NA,NA,7,NA,NA,0,0,42,12,6,NA,NA,0,0,NA,NA,0,NA,NA,26,NA,25,50,NA,18,3,NA,NA,21,NA
US-AL,2011-12-01,4,4,NA,0,NA,NA,0,17,0,20,NA,0,9,NA,0,8,28,0,11,0,0,0,NA,NA,11,NA,0,NA,NA,NA,NA,61,NA,0,23,5,NA,NA,0,NA,5,NA,NA,40,43,29,26,NA,NA,NA,NA,NA,6,NA,NA,7,0,34,0,0,NA,NA,7,0,NA,NA,10,NA,NA,17,NA,24,46,NA,21,6,NA,NA,8,NA
US-AL,2012-01-01,9,3,NA,12,NA,NA,7,10,0,13,NA,0,3,NA,0,7,0,0,15,0,0,0,NA,NA,13,NA,0,NA,NA,NA,NA,55,NA,0,0,5,NA,NA,0,NA,9,NA,NA,44,66,28,30,NA,NA,NA,NA,NA,10,NA,NA,6,0,37,0,5,NA,NA,7,6,NA,NA,9,NA,NA,10,NA,31,51,NA,10,2,NA,NA,15,NA
US-AL,2012-02-01,5,4,NA,7,NA,NA,0,10,18,23,NA,0,4,NA,0,9,0,0,31,0,0,0,NA,NA,9,NA,10,NA,NA,NA,NA,51,NA,0,21,5,NA,NA,0,NA,10,NA,NA,37,67,26,24,NA,NA,NA,NA,NA,7,NA,NA,0,0,43,11,10,NA,NA,7,6,NA,NA,9,NA,NA,15,NA,25,59,NA,9,3,NA,NA,0,NA
US-AL,2012-03-01,15,19,NA,15,NA,NA,9,10,0,13,NA,0,16,NA,0,19,27,0,33,0,7,5,NA,NA,13,NA,11,NA,NA,NA,NA,48,NA,0,0,7,NA,NA,0,NA,23,NA,NA,45,63,23,33,NA,NA,NA,NA,NA,20,NA,NA,7,0,46,11,16,NA,NA,14,22,NA,NA,19,NA,NA,14,NA,32,67,NA,19,11,NA,NA,8,NA
US-AL,2012-04-01,23,14,NA,7,NA,NA,7,11,19,22,NA,7,9,NA,16,15,27,0,11,24,11,5,NA,NA,27,NA,16,NA,NA,NA,NA,53,NA,0,44,23,NA,NA,7,NA,29,NA,NA,32,68,49,57,NA,NA,NA,NA,NA,15,NA,NA,0,0,50,12,11,NA,NA,14,0,NA,NA,19,NA,NA,21,NA,50,58,NA,19,12,NA,NA,8,NA
US-AL,2012-05-01,65,42,NA,0,NA,NA,28,16,37,25,NA,24,11,NA,16,26,0,0,16,32,23,11,NA,NA,15,NA,11,NA,NA,NA,NA,44,NA,11,22,23,NA,NA,7,NA,62,NA,NA,42,81,65,62,NA,NA,NA,NA,NA,59,NA,NA,13,0,56,11,16,NA,NA,42,44,NA,NA,10,NA,NA,14,NA,67,59,NA,11,45,NA,NA,15,NA
US-AL,2012-06-01,68,74,NA,11,NA,NA,58,22,19,21,NA,9,9,NA,16,47,0,0,11,17,22,13,NA,NA,14,NA,33,NA,NA,NA,NA,42,NA,38,45,21,NA,NA,7,NA,65,NA,NA,52,62,53,66,NA,NA,NA,NA,NA,61,NA,NA,10,0,63,0,15,NA,NA,58,50,NA,NA,30,NA,NA,16,NA,62,55,NA,28,97,NA,NA,13,NA
US-AL,2012-07-01,68,58,NA,9,NA,NA,47,20,36,19,NA,15,20,NA,0,77,25,0,10,23,29,18,NA,NA,11,NA,10,NA,NA,NA,NA,44,NA,7,21,18,NA,NA,0,NA,36,NA,NA,42,65,35,44,NA,NA,NA,NA,NA,61,NA,NA,13,0,60,11,9,NA,NA,24,25,NA,NA,12,NA,NA,10,NA,39,56,NA,18,71,NA,NA,11,NA
US-AL,2012-08-01,23,26,NA,11,NA,NA,13,24,17,10,NA,6,12,NA,14,33,0,10,20,14,10,7,NA,NA,12,NA,15,NA,NA,NA,NA,40,NA,0,20,18,NA,NA,6,NA,16,NA,NA,48,78,32,35,NA,NA,NA,NA,NA,26,NA,NA,6,0,45,11,17,NA,NA,26,14,NA,NA,9,NA,NA,19,NA,28,59,NA,10,31,NA,NA,7,NA
US-AL,2012-09-01,10,12,NA,0,NA,NA,0,23,0,12,NA,0,7,NA,0,7,0,10,20,0,10,5,NA,NA,9,NA,25,NA,NA,NA,NA,59,NA,7,21,7,NA,NA,13,NA,7,NA,NA,67,62,29,31,NA,NA,NA,NA,NA,11,NA,NA,6,0,52,11,10,NA,NA,0,0,NA,NA,0,NA,NA,15,NA,31,54,NA,14,13,NA,NA,0,NA
US-AL,2012-10-01,2,0,NA,19,NA,NA,6,18,0,26,NA,0,7,NA,27,0,0,0,9,0,6,0,NA,NA,6,NA,14,NA,NA,NA,NA,60,NA,6,19,8,NA,NA,0,NA,4,NA,NA,55,57,26,20,NA,NA,NA,NA,NA,7,NA,NA,17,0,47,0,9,NA,NA,12,0,NA,NA,0,NA,NA,18,NA,20,53,NA,17,2,NA,NA,7,NA
US-AL,2012-11-01,2,3,NA,15,NA,NA,0,16,0,14,NA,5,8,NA,12,5,0,0,12,0,0,0,NA,NA,8,NA,24,NA,NA,NA,NA,53,NA,0,0,4,NA,NA,5,NA,4,NA,NA,45,49,23,20,NA,NA,NA,NA,NA,4,NA,NA,5,0,41,0,4,NA,NA,5,0,NA,NA,0,NA,NA,8,NA,18,59,NA,14,1,NA,NA,6,NA
US-AL,2012-12-01,9,0,NA,11,NA,NA,5,8,0,14,NA,0,4,NA,11,5,0,0,13,0,0,0,NA,NA,7,NA,0,NA,NA,NA,NA,68,NA,0,16,5,NA,NA,5,NA,2,NA,NA,33,63,19,21,NA,NA,NA,NA,NA,6,NA,NA,0,0,46,17,4,NA,NA,10,0,NA,NA,14,NA,NA,12,NA,20,48,NA,7,3,NA,NA,0,NA
US-AL,2013-01-01,2,3,NA,7,NA,NA,0,8,0,11,NA,5,3,NA,17,5,0,0,8,0,0,0,NA,NA,7,NA,8,NA,NA,NA,NA,60,NA,5,16,5,NA,NA,5,NA,5,NA,NA,48,55,23,24,NA,NA,NA,NA,NA,9,NA,NA,5,0,47,8,8,NA,NA,8,0,NA,NA,7,NA,NA,18,NA,22,53,NA,10,2,NA,NA,6,NA
US-AL,2013-02-01,3,9,NA,13,NA,NA,0,9,0,12,NA,0,12,NA,14,6,0,0,0,0,6,0,NA,NA,6,NA,9,NA,NA,NA,NA,53,NA,0,19,4,NA,NA,0,NA,5,NA,NA,50,60,21,24,NA,NA,NA,NA,NA,8,NA,NA,0,0,39,0,9,NA,NA,12,11,NA,NA,12,NA,NA,9,NA,23,58,NA,11,3,NA,NA,7,NA
US-AL,2013-03-01,11,6,NA,9,NA,NA,5,16,14,11,NA,5,12,NA,12,5,0,0,12,12,0,4,NA,NA,8,NA,8,NA,NA,NA,NA,52,NA,0,33,10,NA,NA,5,NA,14,NA,NA,56,57,28,29,NA,NA,NA,NA,NA,16,NA,NA,10,0,52,0,4,NA,NA,16,12,NA,NA,11,NA,NA,0,NA,24,52,NA,7,5,NA,NA,8,NA
US-AL,2013-04-01,8,13,NA,12,NA,NA,11,17,22,14,NA,5,11,NA,0,17,21,0,14,13,11,4,NA,NA,16,NA,8,NA,NA,NA,NA,49,NA,9,0,14,NA,NA,6,NA,21,NA,NA,51,87,33,33,NA,NA,NA,NA,NA,14,NA,NA,5,0,52,0,15,NA,NA,17,15,NA,NA,0,NA,NA,17,NA,48,60,NA,16,6,NA,NA,10,NA
US-AL,2013-05-01,31,26,NA,9,NA,NA,26,11,60,16,NA,11,6,NA,13,31,43,9,13,32,21,11,NA,NA,20,NA,26,NA,NA,NA,NA,44,NA,12,18,20,NA,NA,6,NA,41,NA,NA,48,72,63,58,NA,NA,NA,NA,NA,52,NA,NA,5,29,65,9,19,NA,NA,69,57,NA,NA,10,NA,NA,20,NA,54,64,NA,18,29,NA,NA,10,NA
US-AL,2013-06-01,60,51,NA,13,NA,NA,42,14,70,33,NA,17,6,NA,0,39,0,0,9,14,32,14,NA,NA,19,NA,23,NA,NA,NA,NA,45,NA,25,0,36,NA,NA,9,NA,67,NA,NA,39,72,53,61,NA,NA,NA,NA,NA,69,NA,NA,6,0,62,60,22,NA,NA,27,33,NA,NA,12,NA,NA,21,NA,67,60,NA,25,82,NA,NA,16,NA
US-AL,2013-07-01,40,37,NA,8,NA,NA,22,11,13,16,NA,5,3,NA,11,68,19,8,0,29,14,16,NA,NA,13,NA,15,NA,NA,NA,NA,36,NA,10,16,17,NA,NA,10,NA,35,NA,NA,41,80,48,49,NA,NA,NA,NA,NA,54,NA,NA,5,0,59,8,13,NA,NA,28,21,NA,NA,7,NA,NA,18,NA,54,78,NA,14,63,NA,NA,11,NA
US-AL,2013-08-01,23,17,NA,15,NA,NA,11,8,15,26,NA,16,4,NA,13,36,0,0,9,13,31,10,NA,NA,16,NA,34,NA,NA,NA,NA,44,NA,9,18,13,NA,NA,0,NA,19,NA,NA,47,74,46,44,NA,NA,NA,NA,NA,34,NA,NA,5,0,57,9,13,NA,NA,14,5,NA,NA,8,NA,NA,17,NA,46,52,NA,12,35,NA,NA,6,NA
US-AL,2013-09-01,5,9,NA,11,NA,NA,5,8,0,19,NA,0,6,NA,0,11,0,16,0,0,5,8,NA,NA,9,NA,8,NA,NA,NA,NA,54,NA,6,17,9,NA,NA,0,NA,10,NA,NA,44,52,39,36,NA,NA,NA,NA,NA,10,NA,NA,5,28,55,18,5,NA,NA,5,0,NA,NA,10,NA,NA,16,NA,23,61,NA,5,2,NA,NA,9,NA
US-AL,2013-10-01,3,4,NA,24,NA,NA,0,16,0,16,NA,0,8,NA,0,11,0,0,8,0,0,0,NA,NA,7,NA,16,NA,NA,NA,NA,50,NA,11,16,4,NA,NA,0,NA,5,NA,NA,45,56,32,30,NA,NA,NA,NA,NA,9,NA,NA,0,0,48,0,4,NA,NA,5,5,NA,NA,0,NA,NA,13,NA,24,65,NA,6,2,NA,NA,9,NA
US-AL,2013-11-01,3,3,NA,20,NA,NA,5,32,0,8,NA,0,4,NA,12,6,0,0,16,0,0,0,NA,NA,5,NA,0,NA,NA,NA,NA,55,NA,0,17,4,NA,NA,11,NA,6,NA,NA,57,74,28,31,NA,NA,NA,NA,NA,6,NA,NA,0,0,43,9,0,NA,NA,0,0,NA,NA,7,NA,NA,20,NA,26,60,NA,14,2,NA,NA,12,NA
US-AL,2013-12-01,3,3,NA,12,NA,NA,5,15,0,8,NA,0,5,NA,0,8,0,0,8,0,0,0,NA,NA,14,NA,0,NA,NA,NA,NA,73,NA,5,0,4,NA,NA,0,NA,5,NA,NA,48,43,26,24,NA,NA,NA,NA,NA,7,NA,NA,5,0,44,0,4,NA,NA,15,5,NA,NA,7,NA,NA,10,NA,21,43,NA,10,1,NA,NA,6,NA
US-AL,2014-01-01,2,4,NA,5,NA,NA,9,7,0,9,NA,0,4,NA,10,6,0,0,7,0,4,0,NA,NA,8,NA,7,NA,NA,NA,NA,49,NA,0,14,3,NA,NA,0,NA,5,NA,NA,47,67,21,21,NA,NA,NA,NA,NA,6,NA,NA,4,0,50,7,14,NA,NA,9,8,NA,NA,6,NA,NA,14,NA,22,46,NA,9,4,NA,NA,8,NA
US-AL,2014-02-01,7,6,NA,5,NA,NA,5,0,0,10,NA,0,3,NA,11,5,0,0,8,0,0,0,NA,NA,7,NA,8,NA,NA,NA,NA,50,NA,5,16,4,NA,NA,0,NA,8,NA,NA,50,61,25,27,NA,NA,NA,NA,NA,9,NA,NA,7,0,51,8,6,NA,NA,18,5,NA,NA,7,NA,NA,15,NA,22,64,NA,10,2,NA,NA,6,NA
US-AL,2014-03-01,10,11,NA,11,NA,NA,8,15,0,4,NA,7,4,NA,12,7,0,8,18,12,0,0,NA,NA,6,NA,0,NA,NA,NA,NA,50,NA,0,32,13,NA,NA,0,NA,14,NA,NA,52,82,33,33,NA,NA,NA,NA,NA,14,NA,NA,10,0,51,8,8,NA,NA,8,5,NA,NA,0,NA,NA,8,NA,27,46,NA,10,4,NA,NA,15,NA
US-AL,2014-04-01,10,9,NA,19,NA,NA,5,10,12,18,NA,4,5,NA,0,14,0,0,10,16,6,7,NA,NA,22,NA,11,NA,NA,NA,NA,52,NA,5,29,10,NA,NA,0,NA,25,NA,NA,45,59,45,39,NA,NA,NA,NA,NA,10,NA,NA,4,24,53,8,6,NA,NA,19,4,NA,NA,10,NA,NA,23,NA,46,63,NA,9,8,NA,NA,12,NA
US-AL,2014-05-01,26,32,NA,6,NA,NA,8,8,19,18,NA,13,3,NA,12,25,0,8,16,30,21,24,NA,NA,15,NA,8,NA,NA,NA,NA,49,NA,6,17,28,NA,NA,8,NA,60,NA,NA,61,67,54,52,NA,NA,NA,NA,NA,45,NA,NA,5,41,66,9,24,NA,NA,50,36,NA,NA,17,NA,NA,16,NA,69,70,NA,10,26,NA,NA,10,NA
US-AL,2014-06-01,52,51,NA,10,NA,NA,26,18,32,19,NA,12,5,NA,14,52,23,0,9,21,22,20,NA,NA,19,NA,14,NA,NA,NA,NA,51,NA,6,38,34,NA,NA,6,NA,59,NA,NA,47,80,70,72,NA,NA,NA,NA,NA,65,NA,NA,6,0,85,20,20,NA,NA,79,53,NA,NA,21,NA,NA,18,NA,74,74,NA,17,71,NA,NA,13,NA
US-AL,2014-07-01,39,46,NA,6,NA,NA,22,16,44,27,NA,5,3,NA,18,54,0,0,8,12,30,8,NA,NA,17,NA,8,NA,NA,NA,NA,46,NA,0,34,24,NA,NA,0,NA,35,NA,NA,56,79,51,65,NA,NA,NA,NA,NA,71,NA,NA,8,0,81,0,14,NA,NA,55,30,NA,NA,15,NA,NA,16,NA,60,81,NA,13,71,NA,NA,10,NA
