geo,date,geo1,bandshell,beach ct,beach in ct,beach in nj,beach in ny,bell's palsy,berry picking,black legged tick,black tick,blarney island,blueberry farm,blueberry hill farm,blueberry patch,blueberry picking,broomfield bay,buffalo state park,bullseye rash,cascade lake,chautauqua ny,college bedding,concert in park,concert in the park,coupons for water,deer tick,echo lake campground,facial paralysis,fever,free concert,free concerts,free outdoor concerts,freeze blueberries,fried squash,how to freeze blueberries,joint pain,knee pain,lake beaches,lake in nj,lake water park,lyme,lyme disease,market fest,memorial beach,movie in park,movies in park,movies in the park,mt adams,music in the park,music under the stars,nara park,ny beach,oak street beach,outdoor movies,outdoor water park,rash,raspberry cobbler,river tube,roseville water park,sackets,sand castle contest,soak city,sprinkler park,squash flowers,state park mi,summer sizzler,swollen joint,swollen joints,swollen knee,swollen knees,the blueberry patch,tick,tired,u pick berries,u pick blueberries,warner center park,water kingdom,water tubing,water west,watermelon soup,waterworld denver,wild water,wild water kingdom,wild water west,zucchini flower
US-CA,2009-10-01,NA,12,27,17,15,15,32,9,16,5,0,0,NA,NA,0,NA,13,0,14,7,9,5,5,24,44,0,12,47,35,15,0,28,21,0,40,29,3,13,6,25,23,24,26,20,5,9,13,2,0,10,23,0,5,0,32,NA,43,3,24,14,2,8,13,0,24,9,50,21,15,NA,32,34,NA,0,17,16,25,32,0,0,13,0,0,0
US-CA,2009-11-01,NA,7,28,18,15,15,31,10,0,8,0,9,NA,NA,0,NA,13,0,17,7,10,2,1,25,16,33,18,43,30,15,0,0,29,0,35,31,4,13,5,29,25,15,30,19,8,4,14,3,0,0,18,10,4,0,27,NA,46,0,0,5,1,8,0,0,0,14,26,11,21,NA,43,35,NA,0,11,13,8,37,0,0,8,0,0,0
US-CA,2009-12-01,NA,14,17,26,10,15,34,10,0,10,0,0,NA,NA,0,NA,0,0,12,7,16,3,2,16,20,0,11,40,34,16,0,15,43,0,30,28,4,13,6,23,19,15,23,13,5,3,14,1,0,15,22,10,6,0,27,NA,29,5,25,0,1,0,0,10,0,14,21,19,10,NA,53,29,NA,0,7,10,13,27,0,10,6,0,0,0
US-CA,2010-01-01,NA,10,23,33,7,18,19,6,31,8,0,17,NA,NA,0,NA,0,0,14,10,9,3,3,11,31,0,10,38,21,7,0,0,13,0,36,33,9,24,6,22,20,28,28,15,9,4,13,2,0,9,22,9,5,0,26,NA,60,3,0,0,2,0,0,9,0,9,12,22,13,NA,55,35,NA,0,7,6,23,34,15,10,7,0,20,16
US-CA,2010-02-01,NA,7,17,34,11,16,21,6,16,8,0,9,NA,NA,8,NA,12,11,14,7,9,1,1,12,34,0,17,39,24,11,0,28,14,34,46,32,8,18,8,20,19,14,30,15,7,3,13,2,14,10,16,10,2,0,30,NA,29,0,12,0,3,0,0,10,0,22,30,10,0,NA,50,35,NA,0,10,9,20,32,0,0,8,7,0,0
US-CA,2010-03-01,NA,6,36,22,29,8,23,11,0,9,0,15,NA,NA,11,NA,22,0,17,6,16,3,2,36,43,0,11,38,30,12,0,0,12,0,47,36,5,18,9,25,18,38,30,19,7,3,27,3,19,0,22,9,5,8,30,NA,53,4,21,8,4,10,0,17,0,13,11,25,9,NA,54,35,NA,18,8,15,21,42,0,0,13,6,0,0
US-CA,2010-04-01,NA,10,36,15,19,26,18,14,14,14,11,15,NA,NA,8,NA,15,10,15,6,16,7,5,10,54,0,15,38,29,15,14,12,25,0,37,33,13,15,10,30,26,13,27,18,12,7,12,9,13,0,30,12,9,17,32,NA,51,0,16,0,9,7,12,18,0,11,26,23,18,NA,54,37,NA,18,12,17,32,36,0,0,14,6,0,38
US-CA,2010-05-01,NA,19,24,23,10,26,24,26,29,13,11,56,NA,NA,23,NA,11,10,15,16,20,19,25,25,33,28,13,39,48,33,14,13,19,0,40,35,12,26,16,37,33,17,68,25,12,12,30,16,13,9,35,13,16,9,34,NA,50,9,11,8,15,20,35,27,43,16,22,26,9,NA,55,39,NA,0,14,39,27,33,0,0,24,9,38,23
US-CA,2010-06-01,NA,23,41,32,18,24,29,45,0,11,11,52,NA,NA,40,NA,19,10,13,16,31,42,37,36,57,0,17,37,64,54,36,13,39,31,34,35,28,12,39,35,31,27,33,39,35,37,37,52,0,0,39,18,25,14,36,NA,66,33,17,4,28,10,36,15,22,17,23,38,14,NA,50,36,NA,0,29,44,30,38,17,18,48,10,19,47
US-CA,2010-07-01,NA,31,30,27,23,43,20,42,0,5,15,51,NA,NA,41,NA,15,9,26,13,72,46,54,53,29,25,17,35,50,64,49,19,39,45,40,33,44,26,46,29,25,15,29,48,45,39,42,49,23,24,45,16,37,15,35,NA,54,37,15,9,44,6,21,31,28,14,10,18,8,NA,39,38,NA,0,43,51,27,42,9,24,57,26,0,27
US-CA,2010-08-01,NA,28,25,39,18,36,24,23,12,7,0,20,NA,NA,22,NA,16,8,24,5,24,34,33,39,26,24,11,36,45,38,0,21,32,51,37,31,34,38,27,24,20,18,25,37,28,33,56,37,16,0,34,7,19,7,32,NA,51,16,9,20,37,6,0,18,18,10,22,28,10,NA,34,36,NA,16,42,54,28,41,9,8,38,14,24,19
US-CA,2010-09-01,NA,11,22,32,9,37,23,14,0,4,0,7,NA,NA,7,NA,29,0,25,10,12,13,10,12,30,0,13,35,44,21,0,0,37,0,40,31,12,13,9,27,21,26,25,29,12,9,17,11,11,0,33,19,15,0,31,NA,44,5,19,11,13,6,30,18,0,21,10,20,8,NA,30,35,NA,0,5,19,22,39,6,0,16,0,16,0
US-CA,2010-10-01,NA,12,23,25,11,14,17,5,0,7,0,13,NA,NA,6,NA,9,8,7,5,7,5,4,17,49,0,13,34,31,13,0,0,16,0,31,31,5,9,5,24,20,11,23,16,9,6,16,4,11,7,28,7,3,0,28,NA,31,2,9,14,3,6,0,15,0,16,14,8,0,NA,33,36,NA,0,13,20,18,29,0,7,5,0,0,12
US-CA,2010-11-01,NA,10,16,0,5,21,25,7,12,5,0,9,NA,NA,6,NA,14,8,10,10,7,2,2,17,16,0,19,45,22,11,0,0,26,0,33,32,5,9,2,21,16,16,23,16,4,4,29,3,0,0,24,0,9,0,28,NA,31,2,0,3,1,6,9,7,0,20,21,21,14,NA,31,34,NA,0,17,15,16,23,5,7,5,5,0,0
US-CA,2010-12-01,NA,5,14,19,8,32,24,4,12,7,9,6,NA,NA,6,NA,0,0,14,5,7,3,1,13,22,0,5,34,22,11,0,0,10,0,33,30,2,14,3,20,17,14,18,13,6,3,19,3,10,0,39,7,8,7,25,NA,36,2,26,0,1,0,0,7,17,13,18,23,14,NA,29,32,NA,0,5,15,13,21,5,0,5,0,15,0
US-CA,2011-01-01,NA,5,35,25,8,17,48,0,0,6,0,7,NA,NA,6,NA,19,0,27,5,11,5,3,14,14,0,16,64,26,12,12,14,52,25,54,58,4,9,4,26,25,0,48,23,11,5,30,4,21,11,37,10,5,7,45,NA,30,4,9,3,2,6,19,11,0,16,18,42,7,NA,42,53,NA,0,13,25,19,44,6,0,11,0,0,0
US-CA,2011-02-01,NA,11,26,13,9,30,31,5,12,8,0,7,NA,NA,7,NA,20,9,19,5,7,5,4,15,27,0,9,75,33,15,12,15,11,26,49,53,8,13,5,31,24,19,44,19,9,4,10,4,11,0,28,8,9,8,48,NA,43,3,9,0,3,0,10,8,0,21,19,30,8,NA,44,56,NA,0,14,18,22,42,6,0,11,5,16,13
US-CA,2011-03-01,NA,11,20,30,28,30,49,6,11,12,0,15,NA,NA,6,NA,9,0,17,5,11,4,4,16,35,22,8,66,50,15,0,15,19,23,64,51,7,13,8,31,32,20,44,20,7,5,18,5,15,0,31,7,8,0,46,NA,39,2,8,0,10,10,0,10,0,23,23,27,14,NA,44,60,NA,0,17,16,13,51,0,0,17,0,0,0
US-CA,2011-04-01,NA,15,46,12,16,35,70,13,27,15,0,16,NA,NA,16,NA,9,16,23,7,25,13,8,23,47,23,16,58,42,19,22,20,15,0,62,57,11,14,14,34,35,21,57,23,18,14,24,9,21,7,42,7,12,7,53,NA,40,9,18,3,22,6,19,11,0,22,30,49,11,NA,60,62,NA,0,12,24,13,38,8,0,19,0,0,37
US-CA,2011-05-01,NA,13,39,12,25,34,98,32,28,18,9,36,NA,NA,16,NA,18,8,32,6,26,27,21,57,46,0,15,59,50,35,0,15,10,24,67,58,13,9,16,51,47,37,100,31,22,12,12,18,10,14,35,7,16,10,52,NA,59,15,0,7,28,7,14,21,33,29,38,50,30,NA,66,65,NA,36,24,42,21,38,11,0,31,0,15,18
US-CA,2011-06-01,NA,11,35,18,12,32,77,59,11,11,0,73,NA,NA,59,NA,12,8,32,10,59,65,59,63,70,22,12,53,100,87,22,20,49,24,62,56,29,13,46,49,45,24,55,51,40,48,28,97,15,7,52,21,32,7,58,NA,72,55,13,10,59,11,15,10,16,19,23,37,16,NA,70,60,NA,0,56,67,31,62,13,21,87,7,29,36
US-CA,2011-07-01,NA,27,48,29,30,55,85,69,22,9,9,42,NA,NA,28,NA,13,11,57,14,75,88,99,100,56,43,17,52,99,100,21,16,43,23,58,56,59,38,73,50,48,37,44,82,69,76,43,100,45,35,49,18,53,9,66,NA,82,100,17,40,100,19,18,18,32,27,37,54,20,NA,66,64,NA,35,96,99,46,55,16,10,100,15,14,47
US-CA,2011-08-01,NA,26,44,27,26,53,95,29,20,16,8,38,NA,NA,24,NA,20,0,51,9,55,55,56,67,42,20,14,48,74,62,23,18,49,29,64,55,39,24,50,39,38,46,49,56,51,49,39,57,55,0,61,25,41,9,56,NA,54,51,8,8,63,7,27,16,35,23,26,38,15,NA,56,65,NA,13,68,63,18,57,9,25,66,7,26,16
US-CA,2011-09-01,NA,13,32,36,15,27,81,14,0,8,8,13,NA,NA,16,NA,8,13,29,8,17,17,14,41,46,19,15,51,55,26,10,17,30,21,53,54,23,8,13,37,40,30,44,35,25,20,22,12,31,0,52,15,13,9,52,NA,46,13,11,12,18,0,16,12,14,22,38,25,10,NA,51,65,NA,13,21,37,22,51,5,12,23,4,13,21
US-CA,2011-10-01,NA,6,37,10,14,40,75,9,9,6,0,18,NA,NA,10,NA,15,13,10,6,11,6,4,42,58,0,17,50,36,19,9,0,21,0,56,51,4,10,7,33,29,20,43,27,13,9,16,8,0,12,43,9,10,6,49,NA,25,4,15,15,5,0,19,6,0,22,20,45,12,NA,49,63,NA,0,12,16,17,43,4,0,10,8,0,0
US-CA,2011-11-01,NA,6,26,31,11,19,87,11,9,11,0,10,NA,NA,0,NA,7,7,8,4,9,4,2,28,38,19,19,52,83,16,0,0,17,0,53,47,3,15,5,29,28,0,44,19,11,6,19,5,9,0,28,6,2,6,48,NA,25,2,7,0,2,11,0,12,0,23,22,29,12,NA,49,62,NA,0,12,7,18,39,4,0,9,0,0,10
US-CA,2011-12-01,NA,8,32,31,10,33,81,4,0,13,0,13,NA,NA,0,NA,8,7,22,4,13,5,3,14,43,0,13,54,39,12,0,9,17,21,45,45,6,8,3,30,25,18,40,23,9,5,14,6,9,9,31,12,4,6,48,NA,15,2,7,3,1,5,8,12,0,27,15,28,18,NA,47,54,NA,0,12,11,11,40,5,0,6,0,0,10
US-CA,2012-01-01,NA,4,28,28,14,49,36,3,9,12,0,14,NA,NA,5,NA,0,6,13,8,10,3,2,17,29,0,20,56,30,12,0,13,34,19,61,54,7,20,7,28,23,20,46,22,11,4,10,2,8,11,32,7,6,11,47,NA,30,2,0,4,3,5,14,5,13,25,34,47,7,NA,41,55,NA,0,6,10,20,41,12,0,9,0,11,0
US-CA,2012-02-01,NA,6,31,20,9,36,34,5,19,3,0,10,NA,NA,10,NA,11,10,21,6,15,4,3,31,27,0,13,62,40,12,0,8,33,0,63,58,6,15,9,29,29,17,48,21,12,6,24,3,17,6,31,0,7,6,54,NA,25,2,0,0,2,0,8,6,0,23,20,34,21,NA,46,60,NA,12,13,10,20,43,4,6,11,0,0,10
US-CA,2012-03-01,NA,6,41,9,12,44,76,8,21,14,0,10,NA,NA,6,NA,7,6,12,4,26,5,4,15,37,0,16,62,31,16,0,0,15,0,63,57,6,14,8,31,30,20,51,20,11,8,22,3,0,11,33,9,6,11,53,NA,31,4,7,5,9,4,7,7,0,23,32,56,8,NA,46,62,NA,0,10,18,23,46,0,0,14,0,0,9
US-CA,2012-04-01,NA,8,29,15,18,38,100,12,12,12,7,24,NA,NA,15,NA,14,6,22,6,14,11,6,22,36,18,29,60,35,20,0,0,24,0,64,62,12,7,13,40,41,20,46,25,14,9,8,6,16,11,36,6,7,6,61,NA,26,4,17,0,12,6,11,0,13,27,33,38,14,NA,56,65,NA,12,15,33,31,48,4,11,21,6,12,10
US-CA,2012-05-01,NA,13,35,29,7,43,81,33,21,16,14,56,NA,NA,43,NA,10,18,26,0,22,37,32,35,87,17,16,56,53,33,12,12,8,38,61,62,26,14,32,47,48,21,90,35,26,23,27,14,16,5,23,11,28,5,62,NA,36,20,7,3,23,4,22,15,13,25,18,53,24,NA,72,68,NA,28,28,75,39,48,6,11,37,0,12,24
US-CA,2012-06-01,NA,11,37,15,20,46,86,94,15,11,0,48,NA,NA,63,NA,12,13,48,8,31,65,67,61,60,18,22,53,78,76,30,24,53,33,74,58,35,14,49,45,45,42,54,64,69,56,39,38,46,0,41,11,54,17,64,NA,59,33,7,20,55,9,18,13,32,26,38,58,17,NA,61,64,NA,24,50,73,36,49,9,14,73,8,18,15
US-CA,2012-07-01,NA,22,33,34,26,34,86,65,23,14,0,39,NA,NA,49,NA,14,16,47,10,100,92,86,71,60,35,20,50,75,89,35,20,56,38,75,67,56,14,81,43,40,22,48,75,74,77,35,43,53,0,44,11,65,16,68,NA,51,46,7,10,72,7,27,11,20,20,23,49,9,NA,60,71,NA,19,95,70,47,60,17,20,87,12,24,19
US-CA,2012-08-01,NA,15,40,14,9,42,89,28,17,16,0,21,NA,NA,16,NA,9,6,56,5,51,65,57,54,28,17,16,52,62,54,9,18,31,47,77,68,47,18,48,39,38,35,48,58,45,45,29,29,32,5,36,16,45,13,69,NA,36,23,7,12,61,5,14,13,17,20,30,43,25,NA,54,69,NA,0,47,73,39,54,16,19,53,8,17,19
US-CA,2012-09-01,NA,16,37,38,14,45,75,18,0,8,7,10,NA,NA,5,NA,14,12,29,6,26,20,16,16,31,0,12,53,52,31,15,16,43,19,66,60,25,28,18,36,33,41,42,44,23,26,35,9,20,0,29,7,19,5,61,NA,38,11,7,11,20,13,19,11,0,29,26,35,19,NA,43,68,NA,12,11,29,36,48,17,6,18,4,12,19
US-CA,2012-10-01,NA,7,28,21,17,53,60,7,0,6,0,15,NA,NA,4,NA,13,17,17,6,14,7,4,18,30,16,15,63,40,15,8,14,35,0,68,66,5,15,5,30,27,12,48,27,13,9,22,4,0,0,54,10,9,5,52,NA,23,3,8,12,4,4,17,10,24,12,40,60,10,NA,35,68,NA,0,17,19,24,50,4,5,9,0,10,0
US-CA,2012-11-01,NA,4,30,22,20,49,34,8,8,5,0,11,NA,NA,5,NA,7,23,9,4,8,3,2,18,25,0,14,56,34,19,8,7,29,0,68,52,5,16,8,30,30,13,40,27,9,6,35,3,0,5,53,10,7,5,50,NA,17,2,11,2,2,5,9,0,0,19,22,39,10,NA,40,66,NA,0,7,27,16,44,4,0,10,20,0,17
US-CA,2012-12-01,NA,4,29,22,6,32,39,3,17,10,6,14,NA,NA,5,NA,10,0,11,4,15,4,2,8,29,0,19,56,31,17,8,11,22,18,66,54,4,7,4,28,24,8,38,30,11,8,21,3,0,5,35,18,5,0,49,NA,21,3,6,5,1,4,14,5,0,30,15,39,16,NA,39,56,NA,0,13,15,14,42,4,0,10,9,16,9
US-CA,2013-01-01,NA,7,28,17,15,42,34,9,8,8,0,6,NA,NA,4,NA,6,0,13,6,8,3,2,17,18,0,11,77,26,12,0,28,27,25,69,63,5,21,5,30,27,21,42,27,9,5,22,3,7,5,39,5,9,0,57,NA,15,2,6,2,2,0,6,7,0,19,22,47,24,NA,34,64,NA,0,8,22,24,45,0,0,7,5,0,0
US-CA,2013-02-01,NA,7,30,22,7,21,73,7,12,8,0,4,NA,NA,5,NA,10,6,18,9,8,4,3,12,19,32,21,71,25,15,0,7,25,18,61,66,5,11,8,31,29,7,37,21,12,5,20,2,7,10,33,8,9,5,56,NA,15,3,12,0,3,4,7,8,0,15,32,47,5,NA,41,68,NA,10,12,15,14,43,0,5,12,5,0,0
US-CA,2013-03-01,NA,7,33,12,14,29,85,7,15,16,0,21,NA,NA,12,NA,9,10,20,7,9,8,7,11,45,0,15,65,30,18,7,7,17,25,76,69,9,12,11,55,62,28,44,29,17,6,15,4,7,12,25,9,7,5,56,NA,29,7,10,5,9,5,12,7,11,30,28,58,14,NA,50,67,NA,0,13,27,26,46,4,5,17,4,10,0
US-CA,2013-04-01,NA,7,33,21,14,29,45,20,23,16,12,19,NA,NA,15,NA,9,8,32,4,15,13,8,23,45,15,16,60,40,18,0,7,0,17,72,72,11,16,18,46,48,14,52,32,14,10,24,4,24,12,31,10,11,9,62,NA,37,4,6,2,11,7,6,6,15,22,42,44,16,NA,55,75,NA,10,18,14,26,53,9,0,17,3,15,16
US-CA,2013-05-01,NA,5,41,36,11,30,24,35,19,18,0,72,NA,NA,58,NA,16,10,26,10,16,41,40,19,48,0,23,64,43,36,25,11,20,16,74,70,19,15,26,45,44,16,98,36,28,21,19,12,21,7,33,8,26,8,64,NA,48,9,6,5,26,5,27,5,0,33,35,51,17,NA,60,75,NA,19,24,43,36,54,7,0,35,3,10,32
US-CA,2013-06-01,NA,10,32,21,8,30,28,73,12,9,0,84,NA,NA,67,NA,12,11,40,7,26,69,65,54,47,15,17,55,90,75,28,14,35,33,66,68,48,18,48,45,43,33,47,73,63,74,35,34,25,14,43,16,48,10,68,NA,45,33,0,9,51,12,45,7,15,30,29,47,16,NA,64,73,NA,17,73,84,49,59,11,5,71,7,21,13
US-CA,2013-07-01,NA,22,38,31,22,47,19,56,11,13,0,42,NA,NA,46,NA,6,15,48,7,50,94,95,70,42,36,11,53,82,92,38,26,45,26,76,70,63,25,64,48,45,38,45,89,87,93,47,43,49,9,43,14,76,11,75,NA,75,44,9,5,58,9,12,15,32,25,28,47,23,NA,60,73,NA,28,100,78,40,60,12,9,74,9,0,27
US-CA,2013-08-01,NA,17,42,32,18,38,24,39,12,11,6,21,NA,NA,25,NA,12,10,54,7,54,63,64,49,38,45,12,52,67,54,17,40,60,54,67,74,36,10,40,45,44,16,51,61,56,64,26,26,21,7,37,14,39,5,64,NA,56,19,0,14,38,4,23,14,19,19,22,50,19,NA,54,74,NA,10,76,42,36,58,14,5,35,3,10,20
US-CA,2013-09-01,NA,3,34,33,9,28,29,18,8,10,12,10,NA,NA,9,NA,15,8,26,3,21,16,17,13,44,31,18,55,72,25,8,14,37,0,72,65,18,0,17,38,34,26,46,38,25,25,30,6,10,7,32,7,14,11,63,NA,31,4,12,11,13,5,13,12,12,25,14,43,10,NA,43,71,NA,10,11,14,28,52,9,0,13,0,10,17
US-CA,2013-10-01,NA,3,34,20,9,24,36,8,8,8,6,16,NA,NA,6,NA,6,5,13,5,9,4,2,11,58,0,9,55,37,17,0,10,32,0,72,65,8,10,7,37,34,11,45,24,15,6,17,3,0,11,32,9,6,5,52,NA,21,2,0,10,2,4,18,5,11,17,17,46,12,NA,37,70,NA,10,19,17,19,52,4,0,8,3,19,8
US-CA,2013-11-01,NA,6,29,12,7,27,34,5,0,4,6,4,NA,NA,4,NA,6,5,16,5,5,3,3,11,34,0,12,54,25,18,23,10,20,0,72,65,7,9,6,52,48,7,39,23,12,8,13,3,7,7,23,12,7,5,52,NA,27,2,6,14,1,5,6,0,0,22,30,45,8,NA,40,65,NA,0,13,13,23,52,4,0,11,3,10,12
US-CA,2013-12-01,NA,8,31,12,12,28,37,3,16,8,0,4,NA,NA,0,NA,9,5,23,3,14,4,2,17,20,15,20,62,33,17,8,7,24,0,62,61,4,12,3,36,36,7,40,25,10,6,10,2,0,7,32,6,5,9,53,NA,16,2,6,3,1,4,6,5,0,17,20,50,8,NA,37,62,NA,0,13,17,14,39,4,0,8,0,0,0
US-CA,2014-01-01,NA,3,27,24,16,34,27,6,7,13,0,14,NA,NA,10,NA,6,0,21,3,14,4,2,18,22,0,12,79,23,16,0,13,19,24,65,67,9,14,8,32,29,7,49,26,11,7,12,2,0,5,36,9,5,4,58,NA,19,3,6,2,2,5,6,5,11,31,31,47,12,NA,37,68,NA,0,6,18,21,100,3,0,11,0,10,8
US-CA,2014-02-01,NA,7,29,31,5,23,28,8,16,8,0,7,NA,NA,4,NA,9,6,20,11,12,5,3,20,24,0,10,63,44,15,0,7,11,0,72,70,6,13,7,41,40,15,49,16,11,3,21,2,0,10,30,0,8,10,56,NA,36,5,0,0,2,4,7,5,12,23,30,57,25,NA,43,70,NA,10,11,13,34,57,4,0,12,0,11,0
US-CA,2014-03-01,NA,3,37,19,7,35,30,16,11,13,6,10,NA,NA,12,NA,6,10,24,4,13,7,6,25,30,0,17,63,75,13,0,0,6,0,66,72,13,17,9,38,34,20,51,28,8,5,21,5,6,13,35,4,11,4,61,NA,24,1,8,2,5,3,8,7,0,29,17,41,10,NA,50,73,NA,14,10,29,22,53,7,0,16,3,0,12
US-CA,2014-04-01,NA,7,38,20,13,39,38,15,23,14,0,26,NA,NA,14,NA,6,16,19,12,10,14,9,9,37,0,20,62,51,19,10,0,23,0,73,79,16,9,20,52,48,29,55,29,17,9,17,5,7,5,32,9,17,11,67,NA,26,5,9,2,10,4,18,9,0,37,25,49,15,NA,59,77,NA,10,20,29,25,50,7,5,25,3,10,16
US-CA,2014-05-01,NA,4,45,29,14,37,26,56,10,14,9,80,NA,NA,62,NA,15,11,38,7,12,33,31,25,49,0,19,62,42,34,23,27,20,16,79,72,31,6,34,47,47,33,87,34,31,27,22,12,7,10,31,9,51,6,72,NA,40,19,12,5,25,12,21,6,11,31,28,63,10,NA,64,75,NA,39,30,52,29,53,13,0,41,5,20,33
US-CA,2014-06-01,NA,12,39,14,11,64,27,72,27,13,7,68,NA,NA,79,NA,21,12,40,10,40,68,68,52,39,0,16,57,74,92,26,12,47,0,77,75,48,10,55,45,44,40,56,80,78,76,40,34,12,11,44,13,79,11,76,NA,43,38,10,15,42,14,22,11,13,22,23,46,11,NA,57,73,NA,40,72,80,46,59,12,14,86,12,0,0
US-CA,2014-07-01,NA,19,51,51,26,42,29,51,9,15,7,40,NA,NA,34,NA,27,12,55,7,50,95,94,55,30,42,21,53,89,98,17,11,42,0,83,79,61,20,58,53,55,44,54,91,100,99,22,50,35,11,42,5,100,21,79,NA,58,43,7,7,55,6,23,14,25,24,22,60,18,NA,60,79,NA,11,92,100,50,53,22,5,89,10,11,23
US-CA,2014-08-01,NA,16,55,53,24,52,26,33,9,15,7,34,NA,NA,24,NA,19,9,55,10,51,68,60,31,46,17,15,54,83,63,17,11,63,19,88,71,38,28,42,47,43,46,50,72,61,73,25,30,57,6,67,8,68,11,69,NA,41,27,7,23,36,4,27,15,22,34,26,55,22,NA,60,79,NA,11,73,50,58,68,11,11,47,10,12,19
US-CA,2014-09-01,NA,13,35,24,8,30,31,6,0,7,0,7,NA,NA,10,NA,7,12,40,6,9,16,9,37,24,0,12,54,47,27,17,16,15,0,74,73,17,19,19,40,41,16,43,40,26,20,20,7,12,16,44,13,36,7,65,NA,26,7,7,7,11,6,14,11,0,23,37,40,9,NA,45,72,NA,0,15,32,30,70,10,0,13,4,0,9
US-CA,2014-10-01,NA,7,42,0,18,49,34,10,8,13,0,14,NA,NA,23,NA,13,12,23,7,12,6,5,12,18,17,26,62,30,13,0,0,67,0,78,74,10,22,7,38,37,23,40,29,18,9,24,3,19,0,52,7,11,10,58,NA,23,2,32,4,1,4,9,5,0,30,15,59,16,NA,44,75,NA,0,22,18,23,59,4,0,9,4,11,9
US-CA,2014-11-01,NA,5,42,23,11,40,29,10,13,15,0,0,NA,NA,7,NA,10,18,22,10,8,3,1,17,24,0,15,56,23,15,0,8,50,0,63,72,4,9,7,38,29,20,41,28,16,8,20,3,0,14,47,16,8,5,55,NA,17,0,7,3,1,4,7,7,0,25,25,30,7,NA,46,67,NA,11,9,23,14,52,0,0,10,0,0,0
US-CA,2014-12-01,NA,7,35,18,17,40,28,3,12,9,0,0,NA,NA,5,NA,7,6,13,11,8,4,2,13,21,0,12,62,27,11,0,8,15,19,70,64,5,36,7,40,36,8,39,31,14,6,14,2,8,11,58,5,7,0,54,NA,28,3,10,3,1,4,7,11,0,18,17,43,9,NA,50,64,NA,0,9,13,19,45,0,0,9,0,17,28
US-CA,2015-01-01,NA,9,52,40,18,59,36,5,8,6,7,14,NA,NA,5,NA,7,17,21,10,7,3,1,19,17,0,22,80,21,14,8,11,26,18,66,74,9,24,9,54,52,11,43,30,18,7,21,2,0,16,60,12,5,5,61,NA,23,0,13,0,1,4,7,8,0,43,31,50,21,NA,48,70,NA,11,6,27,25,49,0,0,10,4,0,0
US-CA,2015-02-01,NA,8,48,24,20,54,31,7,9,18,0,12,NA,NA,8,NA,7,6,19,12,8,6,3,18,28,0,12,78,30,12,9,8,16,19,63,71,13,26,7,42,36,14,40,28,12,4,23,4,0,6,58,11,9,5,61,NA,28,4,11,3,2,4,15,11,0,17,30,50,9,NA,44,72,NA,0,14,27,24,57,0,0,11,4,12,10
US-CA,2015-03-01,NA,9,51,41,17,54,26,4,34,9,7,14,NA,NA,11,NA,22,12,15,12,12,7,5,19,21,16,14,81,29,24,8,15,15,0,82,76,16,20,14,51,48,23,44,30,16,11,23,4,11,8,72,5,12,10,65,NA,29,3,6,0,6,4,7,13,12,22,20,52,23,NA,53,83,NA,0,14,24,22,53,6,0,18,7,16,18
US-CA,2015-04-01,NA,12,54,41,22,74,30,28,14,13,7,23,NA,NA,22,NA,9,21,28,9,10,12,9,17,44,17,27,74,37,29,8,11,15,0,78,81,17,25,15,100,100,13,45,38,22,13,29,4,8,8,69,9,22,9,66,NA,27,9,19,3,6,4,7,5,13,33,29,63,21,NA,77,79,NA,22,13,46,23,57,10,5,20,0,0,9
US-CA,2015-05-01,NA,22,100,100,45,80,29,48,14,17,16,81,NA,NA,69,NA,40,9,29,7,20,27,26,17,100,17,13,67,40,39,8,19,15,24,78,77,23,44,27,81,79,41,83,48,38,35,31,10,11,21,90,21,34,10,65,NA,32,8,22,3,11,4,10,25,25,34,24,58,12,NA,84,80,NA,29,23,63,25,74,8,0,37,9,22,18
US-CA,2015-06-01,NA,53,83,43,45,92,30,66,9,10,9,88,NA,NA,50,NA,21,25,48,17,33,54,47,51,69,18,15,61,79,74,23,26,24,32,78,80,55,56,67,97,95,35,44,100,94,92,35,28,20,17,100,35,82,33,79,NA,63,27,24,13,38,13,17,20,13,27,28,83,28,NA,91,78,NA,31,50,83,56,67,6,6,69,14,18,19
US-CA,2015-07-01,NA,17,51,27,34,52,32,59,8,23,0,59,NA,NA,48,NA,36,32,69,11,52,96,88,67,46,16,14,57,99,78,30,33,40,24,80,81,56,19,76,86,82,38,53,91,85,100,74,44,45,8,59,22,83,14,78,NA,65,44,19,12,43,12,18,19,18,20,26,46,14,NA,72,75,NA,25,71,76,55,74,10,13,75,12,11,31
US-CA,2015-08-01,NA,21,45,32,43,32,28,25,8,22,7,23,NA,NA,23,NA,13,6,62,16,35,65,58,36,32,42,12,59,64,58,17,8,37,0,79,81,54,27,53,55,52,28,52,75,61,65,81,31,35,8,44,12,50,19,77,NA,49,34,6,13,34,9,16,5,25,11,29,62,11,NA,66,79,NA,11,47,61,43,66,10,0,42,9,17,18
US-CA,2015-09-01,NA,4,35,22,21,30,35,16,0,10,0,16,NA,NA,9,NA,15,14,31,11,16,19,18,23,20,16,24,60,43,26,8,15,33,27,83,79,22,26,22,49,44,33,44,49,28,21,37,5,0,10,39,12,29,10,68,NA,25,7,0,7,12,8,10,10,12,47,30,49,13,NA,46,81,NA,0,19,36,34,58,14,0,18,0,11,9
